6757 1979 SE15                       276.062754  2.8959317  0.08916797 261.997404 112.790362   3.360900  13.0
6758 Jesseowens                       55.777772  2.6491375  0.13291720 217.489040  15.404673  11.822951  13.5
6759 1980 KD                          90.217458  3.2060122  0.20205951  66.144299 135.384866   8.791978  12.1
6760 1980 KM                         316.375352  2.7536787  0.10112742  46.541171 228.539506   5.742052  13.4
6761 1981 EV19                       144.468710  3.1610974  0.14464880 216.811948 188.961979   4.407759  14.4
6762 1981 EC25                       352.933216  2.1720365  0.17517046 331.281406   7.520635   3.701645  14.5
6763 Kochiny                         289.653371  2.7015068  0.24353888  84.864842 252.486465  11.482821  13.1
6764 1981 TM3                         71.047602  2.2597761  0.13927778 242.255190  18.362066   7.055579  13.0
6765 Fibonacci                       291.380541  2.2993197  0.15297267 296.247772 142.461157   4.079847  14.3
6766 Kharms                          218.715948  2.6930660  0.17255267  62.325702 309.001507   3.189371  14.2
6767 Shirvindt                       178.770168  2.6722945  0.14191485  96.781163  23.309874   9.420926  12.7
6768 1983 RY                           9.287546  2.3804257  0.19726474  62.850732 290.027036   2.200775  13.9
6769 1985 CJ1                        231.962829  2.4176498  0.12415366  53.737601  59.276948   3.900418  13.3
6770 1985 QR                         105.701305  3.0247488  0.10307265 263.344062 155.663556  10.086549  12.1
6771 Foerster                        199.543227  2.3266495  0.18398735 128.678280   4.129398   0.847583  13.6
6772 1988 BG4                        218.117593  2.6627696  0.19307680 103.089537 296.290959  12.685104  12.8
6773 1988 LK                         339.238975  2.9919929  0.06169188 107.431772 147.955598  11.336782  12.3
6774 1988 VH5                        258.068076  2.1947003  0.09074175  83.595141  60.609452   0.974367  13.9
6775 Giorgini                        342.334313  2.6766318  0.17559718 140.295178 142.044087  14.049880  12.2
6776 Dix                             111.370449  2.5763319  0.15894472  82.467622  72.304145   4.695201  13.9
6777 Balakirev                       179.497242  3.1819476  0.21944992 273.840824 126.444492   2.692888  12.7
6778 1989 TX10                       230.395309  2.8361490  0.04488138 317.105621 120.154616   3.109844  12.0
6779 1990 DM1                        165.134987  2.2566614  0.10745515 199.500126 314.503110   1.850349  13.8
6780 Borodin                          48.305004  2.2495832  0.17631245 343.504580 323.401744   4.947535  14.2
6781 1990 OD                         320.297677  2.6312525  0.24044936  60.404802 232.133932  11.897580  13.3
6782 1990 SU10                       191.581001  2.7889849  0.06194373 126.269412 288.659702   3.286703  12.5
6783 1990 SO28                       257.175109  2.7641090  0.14545675 329.816159  20.518026  10.415528  12.4
6784 1990 UN13                       250.096258  2.7915122  0.11435076 323.938069  62.532304   5.115297  12.1
6785 1990 VA7                         24.135014  3.1852765  0.10188068 123.308841  46.539035  20.091431  11.1
6786 1991 DT                         126.243833  3.1157735  0.11176357  47.360949 103.848591   2.557245  12.4
6787 1991 PF15                        45.796910  2.2328177  0.14743227  32.300858 263.996770   3.288690  13.5
6788 1991 PH15                         8.061641  2.3528333  0.18425917  99.549881 176.157595   0.684275  14.1
6789 1991 RM6                        269.421266  2.3381397  0.14168484 283.541705 138.201745   6.163903  13.7
6790 1991 SF1                          7.390946  2.3413377  0.20686436  93.511532 204.359194  11.099152  13.2
6791 1991 UC2                        247.653252  2.4355509  0.12977422 191.271502 239.360245   1.447703  14.1
6792 1991 WC                         333.396072  2.3756752  0.24325222 277.502651  87.177394   3.702233  13.0
6793 Palazzolo                       140.457491  2.6770583  0.16040830  46.155113 106.709887   4.921622  13.3
6794 1992 DK                         182.521106  3.0886137  0.20893772 350.120738  41.271571  16.332817  11.0
6795 1993 FZ12                       313.276772  2.6401129  0.12257017 193.646048 134.247141   5.052654  12.7
6796 1993 FH24                       304.301904  2.7386516  0.05900513 104.454226 205.166303   5.031751  12.9
6797 1993 FG25                       249.976449  2.9179669  0.06527452   5.254919 322.337602   1.131971  12.1
6798 Couperin                        233.033373  2.9357681  0.10565091  81.183731 307.302986   0.915736  13.1
6799 1993 KM                         329.022952  3.1380104  0.34844029  80.090761 175.045377  20.180711  12.7
6800 Saragamine                      287.301560  2.6614791  0.16210152  69.660124 339.666890   8.543564  13.0
6801 Strekov                         304.703528  2.2074218  0.13049211 334.303098  44.180039   5.214804  13.6
