5594 1991 NK1                        145.318435  3.1635679  0.04996013 123.064618 128.826182  10.277312  11.5
5595 1991 PJ                         138.856111  2.7256664  0.16178759 262.533931 129.837213   9.829458  12.5
5596 Morbidelli                      278.577752  2.1751324  0.08356652 220.264014 261.986223   4.232357  13.7
5597 1991 PC13                       310.934527  2.4462435  0.20725854 326.620286 328.850463   4.569067  13.3
5598 Carlmurray                      298.521793  2.1905156  0.11265235 173.609744 283.684211   5.041579  12.8
5599 1991 SG1                        221.790217  2.4200946  0.13443716 195.916307 266.158763   6.455951  12.5
5600 1991 UY                         346.602253  2.2779795  0.13074719 315.460687  74.445167   7.029409  13.0
5601 1991 VR                          47.748000  2.1790792  0.12445400 359.192648  15.695397   4.836668  13.6
5602 1991 VM1                        198.425944  2.1625823  0.08222016 109.995063 123.788672   4.820724  13.6
5603 Rausudake                       234.263965  3.9614370  0.06556817  19.451326 196.931999   4.328856  10.5
5604 1992 FE                         119.667906  0.9269267  0.40534768  82.292230 312.162516   4.793245  16.4
5605 1993 DB                         178.793727  2.2637154  0.10451730 180.281484  10.511335   4.308288  13.2
5606 1993 EH                         199.828938  2.2250550  0.12837011  14.701268 178.312003   7.078010  13.4
5607 1993 EN                         255.480373  2.6774402  0.12819573 206.155491 155.291213   8.128611  12.3
5608 1993 EO                         337.526110  2.6412336  0.04362196 254.465364  39.183899   3.093054  12.7
5609 Stroncone                       260.756210  3.0898995  0.14865570 283.629300   5.502585   1.397929  12.6
5610 Balster                         313.626075  2.8044227  0.04336956 329.773791 244.272790   3.348988  12.8
5611 1943 DL                         118.312869  2.5963030  0.13232538 111.686748 354.458919  12.428454  12.4
5612 1975 TX2                        227.447310  2.4853461  0.10069719  39.795961  53.209059   7.739113  13.2
5613 1976 YP1                          0.605970  3.1097602  0.16976140  40.718454  11.396208   1.667874  12.5
5614 Yakovlev                        330.657959  2.8652853  0.33213937 119.175111 213.646400   6.611763  13.1
5615 Iskander                        119.107950  2.2723359  0.19292679 120.335709 209.632795   4.738436  13.8
5616 Vogtland                        105.332356  2.6327576  0.19413232  28.415134  83.736326   3.214590  13.5
5617 1989 EL                         198.366113  2.4270718  0.14334155 253.017076 243.837119   5.422543  13.0
5618 Saitama                         204.097810  2.2463413  0.12324686 342.350774 142.320805   7.065894  14.0
5619 Shair                           256.471578  2.6255257  0.21289595 141.453541 176.479831  25.219628  12.2
5620 1990 OA                         190.111738  2.1589505  0.42217238 153.022943 128.980896   7.837195  17.0
5621 Erb                             118.599375  2.3017053  0.38594010   4.571701 279.222631   5.545683  13.9
5622 1990 TL4                        268.402617  2.8031983  0.16965094  52.630335 277.769901   8.094537  11.3
5623 Iwamori                         197.710841  3.0146938  0.09793476 195.840129 168.445910  10.970092  11.7
5624 Shirley                         203.911559  3.0165597  0.05091086 227.452783 155.101891  10.648429  11.8
5625 1991 AO2                        293.057071  2.6728316  0.19541700 216.304488 175.254684  11.997940  12.3
5626 1991 FE                         171.329642  2.1956126  0.45338838 231.319286 173.383035   3.852241  14.7
5627 1991 MA                         299.622576  1.8779253  0.02101174 169.309595  77.883970  26.350170  14.5
5628 Preussen                        159.606799  2.7556005  0.04390465 127.256380 275.633853   3.701550  12.6
5629 Kuwana                           76.129944  3.0533093  0.07165642 285.890428 145.813430  10.060766  11.4
5630 Billschaefer                    155.144333  2.2428383  0.14100504  64.114172 183.024180   2.896399  13.4
5631 Sekihokutouge                    83.823159  2.3347149  0.09463375 276.767232   7.388869   1.233363  13.4
5632 1993 GG                         359.503350  2.7435553  0.08243346 190.765523  82.587190  18.187742  11.5
5633 1978 UL7                        215.658068  2.1487253  0.11213793 351.941702 258.280411   2.432560  13.7
5634 1978 VT6                        214.717849  2.1463946  0.08319116  30.155999 261.463249   3.360598  14.7
5635 1981 ER5                        123.145605  2.3860015  0.26675349  53.846348 274.297367   7.312312  13.8
5636 Jacobson                        310.031379  2.7621613  0.13290140 194.820875 125.694148   2.398935  12.8
5637 Gyas                            319.432090  5.1025561  0.11988255 329.908884   2.183059  22.491501  10.2
5638 Deikoon                          33.864096  5.2882378  0.10744654  91.277138 156.061052  10.882162  10.0
5639 1989 PE                         287.236564  1.8516954  0.02303853  87.564758 149.678562  26.604176  14.1
5640 1989 UR3                         40.282659  2.6436657  0.25627650 172.834579 166.864001   3.122091  13.4
5641 McCleese                         94.117995  1.8196475  0.12605170  56.809427 151.429598  22.206117  12.7
5642 1990 OK1                         76.690612  2.3154626  0.33243499  38.896648 310.311085  24.972037  13.5
5643 Roques                          201.268728  2.1904437  0.17188591 114.055626 163.776779   4.999663  14.5
5644 1990 QG2                         77.823175  3.1314044  0.10240912 264.573363 166.210238  14.298259  11.8
5645 1990 SP                         284.984650  1.3550005  0.38718411  48.038021  45.880365  13.512386  17.0
5646 1990 TR                         179.403160  2.1428999  0.43756292 335.402862  14.269656   7.914162  14.3
5647 1990 TZ                         318.194532  2.4256503  0.26657483 227.010394 240.426451  21.974940  11.3
5648 1990 VU1                        294.088261  5.1886637  0.16580646 267.978980  71.074035  22.676325   9.2
5649 1990 WZ2                         63.759939  2.2811782  0.33533213  62.356452   3.642298  21.757088  13.2
5650 1990 XK                         215.768021  2.6180659  0.10945064 279.264575 254.747435  12.237905  11.8
5651 Traversa                        229.875009  3.1478765  0.15019831 231.366801 139.435466  14.606289  11.7
5652 Amphimachus                      23.710790  5.1908409  0.07738790 107.615361 281.674697   1.899969   9.8
5653 1992 WD5                         87.081873  1.7938876  0.30443439 122.311553  10.119841   6.876888  15.4
5654 Terni                            75.505037  2.7791518  0.19759826 129.968695  13.956499   8.807337  12.1
5655 Barney                          139.777413  2.5810971  0.03685696  20.758374 193.598481  14.480446  13.0
5656 Oldfield                         88.449569  2.4597358  0.26111644  82.091411 249.345707   4.027038  13.6
5657 1936 QE1                        286.357091  2.5852660  0.16782982 203.637788 166.937971  14.165954  12.8
5658 Clausbaader                     320.891102  2.7576200  0.05624641 106.154480 285.952588   2.799118  12.8
5659 1968 OA1                         91.161625  2.3305182  0.12412193 168.724566 211.124882   6.407777  14.7
5660 1974 MA                         352.602550  1.7860063  0.76257031 126.721647 302.531255  37.973877  15.7
5661 Hildebrand                      247.450746  3.9520973  0.24134642   2.773680 317.458363  13.317047  10.1
5662 1981 EL4                         99.583881  2.9924978  0.01720870 256.038313 308.438030   8.545790  12.3
5663 1981 EQ12                       106.793440  2.3906210  0.26764896  95.172670 240.472255   6.457212  14.5
5664 1981 EX43                        88.155649  2.3666884  0.13766663 157.615961 204.063243   5.851132  14.3
5665 1982 BD13                       247.519953  2.2418861  0.09330419 260.372132 315.143607   5.160620  13.7
5666 Rabelais                        276.751394  2.4842244  0.12177339 251.288834 242.113158   3.401094  13.2
5667 Nakhimovskaya                   115.671377  2.2773485  0.18767974 174.202693 155.771283   4.100013  13.6
5668 1984 FU                          62.356597  2.2732814  0.10775817 157.147126  23.116350   6.104920  13.7
5669 1985 CC2                        280.726274  2.2714798  0.03504490  80.392954 120.102058   3.749219  13.5
5670 1985 VF2                         21.108073  3.1817314  0.10364030 199.448461 270.977240  19.830761  11.3
5671 Chanal                            2.614386  2.6411714  0.08568209 279.638336 122.322323   3.688360  12.7
5672 Libby                           116.306994  2.4097586  0.05222892 351.294846 171.912881  10.219459  13.0
5673 McAllister                      142.804448  2.3435322  0.06219605 334.471501 338.858633   1.604608  13.2
5674 Wolff                            98.124832  2.3577716  0.16527771 311.445033  39.993285   1.708238  13.5
5675 1986 RY5                        134.251018  2.3660707  0.13860730  77.147125 227.778792   5.726682  13.5
5676 Voltaire                        357.572777  2.4858700  0.17719978 148.182114 207.608229  13.963849  12.4
5677 Aberdonia                        41.101682  2.8347382  0.05832590 219.159950 201.360516   1.491640  12.4
5678 DuBridge                          1.655450  2.7294663  0.27686211 297.406977  48.189480  34.083490  12.9
5679 Atsukadou                         5.086352  2.8966076  0.04337039 129.240567 182.849151   2.037827  13.0
5680 1989 YZ1                        230.543973  3.1566030  0.15637202  14.259123  46.761377   1.652972  12.4
5681 1990 RS17                       167.098111  2.2002091  0.18930194   6.752943 323.128240   5.198317  13.5
5682 1990 TB                          85.533684  2.2965485  0.29935500 138.128489 213.039053   7.948245  14.0
5683 1990 UD                         140.813382  2.2124613  0.21609236 296.777414  65.831834   4.788647  14.0
5684 1990 UB2                        176.315193  2.2209187  0.21705189 221.420937  91.409583   5.557564  14.3
5685 1990 XA                         137.679598  2.8032977  0.09138489 265.975441 277.594532   7.701848  11.7
5686 Chiyonoura                       54.405289  2.3837184  0.20965790 195.082961 207.555367   1.451824  13.8
5687 1991 AB1                        250.352181  3.0058887  0.17586003 241.204494 130.615550  12.427869  11.0
5688 Kleewyck                        359.430974  2.6178265  0.15956367 244.616993 141.789718   4.032906  13.2
5689 Rhon                             98.920338  2.7564127  0.11276795 217.769631 234.725415   5.008271  13.7
5690 1992 EU                         174.837934  2.7984193  0.38079901  81.359673   1.331285  29.017990  12.5
5691 1992 FD                         229.608782  2.3328666  0.11770064  34.442818 175.984304  26.227754  14.1
5692 Shirao                          134.546103  2.6579677  0.17896243  42.675667 182.054800  11.958980  12.3
5693 1993 EA                          81.603401  1.2717889  0.58541764 258.643356  97.228376   5.055094  17.0
5694 Berenyi                          35.170869  2.6080810  0.17004805  80.010525 227.745253  12.225663  13.3
5695 Remillieux                      209.934988  2.6464840  0.13780857 272.178756 174.510963  12.721766  13.0
5696 Ibsen                           273.471092  3.1990607  0.15515636 278.970205  20.477929   3.347270  12.5
5697 Arrhenius                       347.611933  3.1447216  0.05768507 111.534402 171.213982  13.713438  12.0
5698 Nolde                           318.398424  3.1115677  0.12431957 154.796113  74.255896   1.563854  11.8
5699 Munch                           182.802127  2.4037102  0.17336600 148.118044 257.888597   4.324127  13.9
5700 Homerus                          58.067334  2.5976529  0.16471876 124.828730 163.843918  12.944370  13.5
5701 1929 VS                          21.508310  2.7530016  0.19133821 347.253233  35.224080   6.228906  12.7
5702 Morando                         245.836423  2.2609382  0.12651887 223.871691 353.139203   5.336095  13.6
5703 Hevelius                         30.110042  2.5828739  0.17477644  12.983061  36.952101  14.255546  13.0
5704 Schumacher                      139.000227  3.2195918  0.11437637  26.177142 152.852233  11.735665  11.8
5705 1965 UA                         126.616328  2.3149003  0.22548139 351.100378   2.381189   4.691758  14.1
5706 1971 SS1                        277.573742  3.1225772  0.19941262 356.437130  68.184984   1.584140  12.7
5707 1976 GY3                         12.409086  2.1868848  0.06549911 318.169200 190.601834   4.338180  13.3
5708 1977 TC1                        187.485881  2.1795436  0.21120446 115.775888 224.194413   3.236674  14.3
5709 1977 TS3                        306.417258  3.0732815  0.25506691 261.485556 113.999816   4.201190  12.0
5710 1977 UP                         181.049049  2.1769953  0.15100278   1.707002 358.345530   3.374626  14.2
5711 1978 SO4                        236.566935  3.9463067  0.16781279 298.944346  14.777792   6.375029  11.1
5712 1979 SR                          40.016430  2.7711413  0.16944594 128.705781 206.547518   8.578471  12.7
5713 1982 FF3                         77.425260  2.2147301  0.11989808 151.388862 276.808654   1.642653  13.2
5714 1982 PR                         288.151036  3.1268383  0.20328935 339.696858  30.596065   1.083256  12.0
5715 Kramer                          270.118394  3.1918128  0.16521643  94.289390 284.050738   3.995633  12.2
5716 Pickard                          88.907442  2.3783710  0.19297526 146.634256 257.473990   2.277068  13.7
5717 Damir                           131.826256  2.3967168  0.21532429 335.495580 355.707043   2.273302  14.4
5718 1983 PB                         191.124037  2.2138952  0.23085935 243.029028  73.483839   6.089846  14.9
5719 1983 RX                         210.451906  2.2174548  0.16922721 339.138568 319.962486   4.367972  13.4
5720 Halweaver                        75.459027  2.2923581  0.30787849  81.830255  48.083722  23.479175  13.5
5721 1984 SO5                         15.896172  2.6837944  0.12221464 247.788896 141.959352   4.669439  13.1
5722 1986 JS                         209.696108  2.2194296  0.15446402 141.326654 128.781637   6.387388  13.3
5723 Hudson                          158.885442  2.2732210  0.24447919 193.908209 163.319965   5.580495  14.2
5724 1986 WE                         322.919709  2.4388213  0.19173225  41.615617 100.507591   6.362687  13.0
5725 1988 BK2                        118.698732  2.6796626  0.05670391  77.733973  55.424450  22.571025  12.5
5726 1988 BN2                        232.180069  2.3485104  0.15836251 162.882925  69.203427  25.267635  13.3
5727 1988 BB4                        307.334583  2.3289110  0.07696979 256.884518 270.176049   6.206047  13.3
5728 1988 BJ4                        128.762948  2.2626099  0.09342031 226.991241 154.568270   4.237398  14.0
5729 1988 TA1                        272.368297  3.0657851  0.10134375 203.548294 203.896991  10.249218  12.3
5730 1988 TP1                          3.547014  2.9143121  0.10401424 266.701175  90.217677   1.856595  12.3
5731 Zeus                            269.268373  2.2653158  0.65291775 216.801109 281.910924  11.438099  15.8
5732 1988 WC                         290.296952  2.2222610  0.40375723 253.123258 240.833206  22.469565  14.1
5733 1989 AQ                         273.716347  3.1956015  0.16859422 337.189339  80.402773   1.978315  11.9
5734 1989 AL1                        236.187488  2.3481466  0.07078192  11.257473  98.582907   7.447726  13.4
5735 1989 LM                         207.185021  2.2863320  0.14857323 356.257204 282.753602   5.074564  13.6
5736 Sanford                         142.236461  2.3762296  0.27441777  90.808418 224.042155  21.614993  13.4
5737 1989 SK                          35.247648  2.5293992  0.21431404 104.643945 323.258778   5.836420  13.2
5738 Billpickering                   296.971723  2.7363064  0.47900607 246.283918 239.557616  21.780254  14.1
5739 1989 WK2                        302.226452  2.7835840  0.32267754 299.842344 143.885090  25.236327  13.1
5740 1989 WM3                          5.019551  2.6275835  0.19051138  19.182566  49.355165  13.531913  12.7
5741 1989 XC                         325.293528  2.8657993  0.10770785 299.206951  83.575050   3.230855  12.1
5742 1990 TN4                        350.027957  3.1023326  0.08506893 117.120458  78.149770  14.425491  11.6
5743 Kato                             68.580254  2.2360122  0.10139490 107.969350 334.071626   3.054339  13.2
5744 1990 XP                         136.375704  2.2212768  0.13928875 219.743682 188.887209   4.837508  13.8
5745 1991 AN                         157.026010  2.1910858  0.15922592  28.101124  23.371896   4.889369  14.1
5746 1991 CK                         138.648865  2.3303536  0.21537947  15.791457 356.730662   5.067443  13.0
5747 1991 CO3                         50.585409  2.3991810  0.23921780 170.801229 282.286287  24.572570  12.5
5748 Davebrin                        342.267122  2.5587479  0.14760812 263.813368 176.671149  12.924056  13.0
5749 1991 FV                          14.472489  3.0095448  0.07911718  42.122877 265.622994   9.579967  10.7
5750 1991 GG1                        228.139254  2.9952058  0.05003891 138.572242 333.578335   9.913755  11.3
5751 Zao                              32.792432  2.1036802  0.42262770  25.166080 121.794505  16.068163  14.8
5752 1992 CJ                         252.454373  2.2439664  0.12333186  39.341839 203.960749   5.510339  13.4
5753 1992 EM                         225.888726  2.2668400  0.16376159 305.189470 327.604842   8.610973  13.2
5754 1992 FR2                        171.456906  2.2678293  0.14108419 226.330732 105.575528   5.537138  13.0
5755 1992 OP7                        335.123641  3.0218347  0.11676221  78.891626 309.176673   9.272119  11.5
5756 Wassenbergh                      50.790431  2.5800663  0.22838631 142.639077 198.293878   7.565462  14.1
5757 Ticha                            38.256112  2.9425166  0.18298477 244.449663  38.397869  13.676910  12.0
5758 1976 QZ1                        172.052808  2.2478944  0.06168324 264.060807  62.629698   6.766803  13.7
5759 Zoshchenko                      101.929652  2.8851637  0.03394698 239.275306  57.864016   2.996337  12.4
5760 1981 EX13                        11.318247  2.9717735  0.09726582 105.102864 210.660151   9.556385  12.7
5761 1981 ED21                       347.896030  2.7419392  0.35116701  97.173640 345.910088   9.240935  14.3
5762 1981 EG28                       139.121622  2.3387255  0.13472210 157.080296 191.909610   4.826875  14.1
5763 1982 MA                          40.626510  2.4563559  0.16801940 129.919759 169.139787   0.254414  14.1
5764 1985 CS1                        246.895668  2.2764528  0.21395516  76.504539 173.120989   4.950527  13.2
5765 1986 GU                         351.810186  2.6374519  0.26929743  58.579751  81.693162  31.394014  12.9
5766 1986 QR3                        193.091435  2.3019467  0.08466960 252.546922  28.747822   4.752346  13.2
5767 Moldun                          208.450931  2.2718347  0.18581206 104.687359 188.205629   4.451943  14.0
5768 Pittich                         322.784829  2.3730012  0.07137352 272.283621 235.677661  11.925002  13.0
5769 Michard                          51.650805  2.9937526  0.09955352  25.797227 294.045423   9.026788  12.2
5770 1987 RY                         324.420734  3.2248320  0.16477439 253.376071  62.656883   0.391201  12.2
5771 Somerville                      329.194000  3.1259995  0.23286941 101.321213 288.779574   8.237233  12.4
5772 1988 LB                         148.452604  2.5523017  0.13103464   7.576906 275.545927  12.273132  12.2
5773 1989 NO                         263.536750  2.252870  0.152273135 263.549264 356.010786   4.766771  13.3
5774 1989 NR                         231.594148  2.2068610  0.08381198  27.572959 311.625622   9.442592  12.9
5775 1989 SP                          66.431564  2.5691750  0.18826676 134.939945 204.974305  11.211783  12.5
5776 1989 UT2                        128.081662  2.5741682  0.17007780  58.075344 224.612657  12.173840  12.8
5777 1989 XF                          82.721926  2.5619540  0.20595987 254.737791 113.496292   8.720381  13.0
5778 1989 YF5                        118.572981  2.5847339  0.12916785  57.492421 279.833028  14.055283  12.3
5779 1990 BC1                        249.595258  3.0158680  0.07743198 309.845191 148.280044  10.940029  12.0
5780 Lafontaine                      306.277002  3.3568106  0.11615071 118.930396 233.739334   8.664544  11.8
5781 Barkhatova                      127.164116  2.1364930  0.03833353 171.146533 259.336599   2.707963  12.9
5782 1991 AF                          88.747092  2.2836376  0.08822737 181.187759 247.635036   5.573639  13.7
5783 Kumagaya                         63.496252  2.2521300  0.03191610 206.068897 300.481568   5.810870  13.1
5784 1991 CY                         254.224105  2.6400692  0.12289478 228.050511 290.421009   9.450494  12.7
5785 1991 FU                         298.245478  2.5856703  0.10964015 188.738283 311.094093  12.685323  11.8
5786 Talos                           144.737834  1.0816050  0.82688845   8.280376 161.362464  23.250152  17.0
5787 1992 FA1                        252.444574  2.2518658  0.12264718  24.152433 243.183535   4.207287  13.5
5788 1992 NJ                         277.676297  3.1966394  0.07021982  22.917624  26.976919  22.814291  12.2
5789 Sellin                           25.493852  2.5678067  0.23931204  74.114681 353.605990   5.068415  13.6
5790 Nagasaki                         70.575549  2.5690694  0.12710342 330.390875  15.664501   2.312625  14.0
5791 Comello                         299.276881  2.8877622  0.02036056 305.306619 140.021389   2.825559  12.7
5792 Unstrut                         125.561246  2.4122684  0.20327957 284.059024 105.500099   6.258110  13.6
5793 1975 TK6                        105.864788  2.6531191  0.17641941 259.333291  78.524849  13.445919  12.6
5794 1976 SW3                        321.040102  3.1338270  0.17342031 216.819511 173.844768   5.300015  12.4
5795 1978 SH1                        264.046588  2.2612324  0.15577235 333.859764  68.689208   8.393668  13.8
5796 1978 VK5                         61.416509  2.4507966  0.06131169  59.891227 343.764266   1.973270  13.3
5797 Bivoj                            37.738871  1.8927842  0.44361867 168.273475 299.160017   4.186814  19.1
5798 1980 RL7                         87.869615  2.5750424  0.09567043 143.295683 247.539659   8.719504  12.4
5799 Brewington                       81.933261  2.6213207  0.17188430 332.489850  14.266674  12.445502  14.0
5800 1982 UV1                        336.528404  3.0948568  0.17789775 252.868010 113.086229   2.980973  12.6
5801 1984 BK                          68.282354  2.3720532  0.10192183  80.938238 304.626688   4.239504  13.1
5802 1984 HL1                        100.943689  2.2710897  0.15639337 122.895326  19.371586   2.403661  13.7
