4501 Eurypylos                         1.153683  5.1597938  0.05420783 178.366219 244.269145   8.323549  10.3
4502 Elizabethann                    121.229469  2.6424366  0.09584657 333.764507 170.034909  13.323459  11.7
4503 Cleobulus                       317.689131  2.6999019  0.52669705  76.125218  46.250171   2.519169  15.6
4504 1989 YO                          37.769672  2.6004345  0.13220532 226.920095 180.931258  14.818207  13.4
4505 Okamura                         235.382922  3.0143491  0.04511178  17.269030 119.436454  11.821566  11.1
4506 Hendrie                         187.156042  2.8810168  0.01694015 170.094735  63.903996   3.010103  12.3
4507 1990 FV                         284.592701  2.8675200  0.01034861 104.789282  47.693959   2.670606  11.8
4508 Takatsuki                       153.746475  2.1954485  0.08491274 147.371716  92.988059   1.981568  13.5
4509 A917 SG                         216.889605  2.7641600  0.26989720 175.662798 184.653873  10.905246  12.3
4510 Shawna                          297.335996  2.3593867  0.13916715 338.199519   3.607689   7.045840  13.2
4511 Rembrandt                       357.068903  2.3991217  0.25307629 302.946711   0.481421  22.746324  12.2
4512 Sinuhe                          328.390452  2.7655495  0.20670442 357.415565 119.751927  10.320924  11.9
4513 1971 QW1                        349.468235  3.0244148  0.07681539 199.530097 209.162152   9.937926  11.6
4514 1972 HX                         125.263475  2.3468982  0.15052087  88.402667 110.586269   7.964677  13.4
4515 1973 SD6                        154.926675  2.4132899  0.15370137 103.014923 338.192332   1.970101  13.4
4516 1973 SN6                          3.353309  2.7778566  0.01185840 313.007304 174.976793   4.671289  12.6
4517 1975 SV                         107.068449  2.1571083  0.17452699 283.969791  32.319190   4.199595  13.4
4518 Raikin                           57.697589  2.3178431  0.09896958  97.935839 168.121143   6.996298  13.8
4519 Voronezh                        286.449996  2.2028792  0.05982624 185.636116 162.704959   3.204679  13.3
4520 Dovzhenko                        22.107274  2.2741244  0.22006689 258.119834  94.553779   4.263902  13.0
4521 Akimov                          125.735453  3.1154297  0.08894262 217.319659  48.222754  14.392094  11.5
4522 Britastra                       186.336577  2.6715032  0.20326772 228.398434 132.117373  12.502147  12.1
4523 1981 DM1                        348.564037  2.6839021  0.13759950 316.233337 210.475582  11.056432  12.3
4524 1981 RV4                        296.485717  2.3202778  0.13287139 149.070511 177.365127   7.275531  13.2
4525 1982 JB3                         77.777825  2.5743618  0.19906549  30.213078  73.104203  13.544852  13.0
4526 Konko                           305.312912  2.6309639  0.11562350 101.334825 101.672674  14.164075  12.2
4527 Schoenberg                      275.957361  2.2371753  0.21105525 171.866435 146.210295   4.236798  14.0
4528 Berg                            106.353664  2.5508502  0.13448529 316.255732 161.766899   8.710620  12.3
4529 Webern                          278.862079  3.0135762  0.05445263   9.991762 132.017566  10.999571  12.1
4530 Smoluchowski                    197.597709  3.1235135  0.09021168  16.316816 165.092445   5.204460  12.0
4531 Asaro                           102.207858  1.8619407  0.04074682 142.606575  15.199484  23.979968  14.9
4532 Copland                         217.804541  2.9922735  0.04375984 356.935009 200.079326  10.130553  12.1
4533 Orth                            161.063691  2.3679498  0.24638181 292.147654 178.706107  22.654186  12.8
4534 Rimskij-Korsakov                244.662116  2.7974194  0.17877409 310.998112 313.589166   7.247782  12.3
4535 1986 QV2                        274.750808  2.7884336  0.15985780  98.668728 138.064965   7.750346  12.4
4536 1987 DA6                        143.050025  2.1961874  0.08268425 236.812453 313.815980   4.178033  13.3
4537 Valgrirasp                      214.816596  3.0096679  0.02951906 304.066799 228.174381   8.759734  12.1
4538 1988 TP                         211.678330  2.4243121  0.15349028 162.861928 219.439107   3.940993  13.3
4539 Miyagino                        124.543492  2.6724364  0.06854557 109.028355 256.539942   5.710910  12.5
4540 Oriani                          358.399576  2.6692941  0.17363155 259.624601 247.097756   6.364045  12.1
4541 Mizuno                          233.146857  2.3794326  0.02075979  20.769157  66.219168   4.782584  12.7
4542 Mossotti                        175.779601  3.0085719  0.05924180 147.628545 104.593123  11.305135  11.0
4543 Phoinix                           4.691094  5.0823874  0.09776456  84.044463 325.403241  14.742591   9.7
4544 Xanthus                          97.990179  1.0419908  0.25027007 333.627951  24.115833  14.147759  17.1
4545 1989 SB11                       137.797501  3.1356016  0.14312475  74.069399  36.877724   1.816595  11.5
4546 Franck                          170.402588  2.3548816  0.06378482 267.168075 194.954098   6.098788  13.6
4547 Massachusetts                   153.853633  2.6142322  0.06860420  37.679853 358.615981  18.008608  11.0
4548 Wielen                          111.087586  2.2862950  0.06369768 201.810409  26.426682   8.289150  13.7
