1001 Gaussia                           2.842024  3.2009886  0.13665694 139.374840 259.622883   9.314534   9.8
1002 Olbersia                         23.185643  2.7875851  0.15480574 354.687469 344.142625  10.779515  11.1
1003 Lilofee                          51.348153  3.1472284  0.15366000 319.252499 139.471717   1.835568  10.2
1004 Belopolskya                     326.649481  3.4130097  0.08644202 224.044365 153.901294   2.977078  10.0
1005 Arago                            68.576572  3.1695111  0.10907330  56.076739 349.524040  19.120724   9.7
1006 Lagrangea                       135.143878  3.1698859  0.34182869  84.259826 296.006812  10.961395  11.2
1007 Pawlowia                        277.072459  2.7065721  0.11176329  76.791858 307.693203   2.541964  11.5
1008 La Paz                          234.866845  3.0884829  0.08224099  21.380609  20.831392   8.949260  10.4
1009 Sirene                          188.841148  2.6209017  0.45876792 185.298558 229.720868  15.838537  14.7
1010 Marlene                         334.867971  2.9329608  0.10697131 276.443549  99.110169   3.906637  10.4
1011 Laodamia                         23.640109  2.3935216  0.34938112 353.474647 132.686541   5.488357  12.7
1012 Sarema                           29.645153  2.4808344  0.13337497  24.480855  73.291899   4.038394  12.4
1013 Tombecka                        325.455065  2.6811578  0.21163538  99.279534  27.542147  11.880228  10.1
1014 Semphyra                        300.646281  2.8015074  0.20036567 233.754036 251.976099   2.264035  12.1
1015 Christa                          86.385658  3.2098227  0.07941363 277.813012 120.912144   9.466598   9.0
1016 Anitra                          249.939079  2.2191092  0.12832528  52.816021   9.052744   6.041439  12.0
1017 Jacqueline                      218.870432  2.6052695  0.07673561  67.416289 119.205698   7.941417  10.9
1018 Arnolda                         300.223104  2.5394419  0.24775309 343.195619 359.848677   7.668078  10.6
1019 Strackea                        300.430710  1.9116170  0.07110526 121.752141 144.527793  26.978794  12.6
1020 Arcadia                         296.909690  2.7906327  0.04272092  36.524846 180.992536   4.044904  11.9
1021 Flammario                       244.988098  2.7354227  0.28762705 286.179045 115.870603  15.824525   9.0
1022 Olympiada                       300.662461  2.8051031  0.17516385 124.830285 112.210704  21.063720  10.5
1023 Thomana                         320.544540  3.1679017  0.11233149 195.606044 194.705607  10.060426   9.8
1024 Hale                            151.188151  2.8698373  0.22163534 308.016873  59.163756  16.082749  10.6
1025 Riema                           145.302406  1.9790549  0.03932425 348.159809 163.492876  26.862466  12.6
1026 Ingrid                           54.682204  2.2541103  0.18189153 211.992188 104.742933   5.400513  13.3
1027 Aesculapia                        0.299414  3.1530804  0.13205758 135.410265  29.502202   1.256692  10.6
1028 Lydina                          295.712044  3.3981225  0.12102985  23.782983  63.550022   9.386727   9.4
1029 La Plata                         90.350585  2.8887191  0.02686012 136.078257  30.299404   2.438262  10.9
1030 Vitja                           190.490631  3.1239583  0.11604920   7.659969 188.071915  14.780259  10.3
1031 Arctica                          67.068218  3.0447022  0.06515355 303.109202 219.277113  17.621087   9.6
1032 Pafuri                          110.978376  3.1271810  0.14289969 192.233715  76.439983   9.481509  10.0
1033 Simona                           26.461340  3.0031160  0.11161341 214.704314 189.254840  10.649246  11.0
