2501 Lohja                           309.450690  2.4217118  0.19589571 227.564567  11.415311   3.326741  12.1
2502 Nummela                           6.443496  2.9344790  0.22486973 130.734286  15.004202  17.802830  11.7
2503 Liaoning                         24.201676  2.1921821  0.21298373  15.743107  12.058359   7.113794  13.9
2504 Gaviola                         346.814020  2.7624782  0.08701279 159.499088  10.303019   4.071885  12.1
2505 Hebei                           112.346370  3.1414664  0.17334314 209.465619  59.305497   2.081937  11.3
2506 Pirogov                          43.268621  2.9000638  0.02103487 297.066235 165.056234   2.159406  11.9
2507 Bobone                           39.338492  2.7792506  0.08217444  98.222446 130.380097  10.311460  11.7
2508 Alupka                          193.671192  2.3686750  0.12623744 118.774761 191.711032   6.082966  13.5
2509 Chukotka                        142.116665  2.4566641  0.19153388 347.897249 343.977101   2.847462  12.6
2510 Shandong                        234.003195  2.2536051  0.19599828 209.352765 103.078692   5.266557  12.6
2511 Patterson                        48.101608  2.2991909  0.10423983 190.280356  85.716090   8.051373  12.5
2512 Tavastia                        219.153322  2.2435190  0.12140979  14.438648  69.694774   6.383757  12.7
2513 Baetsle                         302.873450  2.2859402  0.18068525  97.459288 257.948120   3.162822  13.4
2514 Taiyuan                         298.862859  2.6503298  0.10140042  12.991136 358.974065   2.353086  12.9
2515 Gansu                           335.944492  3.1781482  0.20128363 351.433124  55.970112   4.061895  12.6
2516 Roman                           265.609566  2.2802391  0.16507563 313.119522 123.377975   1.091363  13.7
2517 Orma                            101.173062  3.1791364  0.17892279 292.864889  72.551288   2.627512  11.7
2518 Rutllant                        289.784127  2.3091507  0.17207112  37.958144 205.786156   5.922038  13.4
2519 Annagerman                       78.606251  3.1370204  0.17505605 227.559104  83.897540   2.423583  11.3
2520 Novorossijsk                     12.808676  3.1093442  0.09912779 320.654884   7.010426   6.240319  12.0
2521 Heidi                            49.626758  2.7926959  0.09209589 246.926350 281.562426   7.726588  11.7
2522 Triglav                         305.177482  3.0169912  0.05521833 244.452798 273.083281   8.766911  11.6
2523 Ryba                            255.647563  3.0152720  0.04222008 285.048174 283.060611   8.900681  11.5
2524 Budovicium                       52.435715  3.1167820  0.16028743  21.907838 279.523688   0.289173  10.9
2525 O'Steen                          21.866064  3.1354726  0.19248526 284.217081  87.102207   2.774688  10.5
2526 Alisary                         263.844878  3.1379959  0.18222367  60.951083  17.140889   3.284374  11.9
2527 Gregory                         116.342648  2.4662284  0.18489499 177.610573 186.586194   2.611760  13.0
2528 Mohler                           28.953568  3.1379708  0.18239933 183.393898 162.747195   0.506280  12.6
2529 Rockwell Kent                    81.607661  2.5326548  0.09659429 114.775671 207.465359   4.396381  12.7
2530 Shipka                          244.766255  3.0186020  0.12374698 158.004633 199.013434  10.102778  11.7
2531 Cambridge                       310.856793  3.0080968  0.05401864  38.668094 104.582835  11.038604  10.9
2532 Sutton                          322.862576  2.3722660  0.17140571   7.839168 345.300360   4.342975  12.7
2533 Fechtig                         352.605604  3.1015985  0.16178658 220.319450 201.567040   1.560080  11.7
2534 Houzeau                           3.620428  3.1381242  0.18201672 200.946438 168.210176   0.804988  10.9
2535 Hameenlinna                     286.522406  2.2395392  0.07958423 309.250192 172.937371   3.426853  12.5
2536 Kozyrev                         267.798041  2.3056369  0.22743013  89.994173 275.501387   4.871081  13.0
2537 Gilmore                         287.792019  2.6559410  0.17178969  18.955560 335.345437  12.945263  12.7
2538 Vanderlinden                    342.975571  2.2391045  0.12918907  28.678130  50.453155   4.769493  13.7
2539 Ningxia                         307.279224  2.2628032  0.16923950 214.799978 193.507263   3.976491  14.3
2540 Blok                              6.115275  2.1962581  0.05097236 261.604850 183.648225   1.261587  13.1
2541 Edebono                         108.904807  2.9370782  0.07803236 330.377622  77.237028   3.201544  12.1
2542 Calpurnia                        97.366452  3.1249584  0.08031708  34.939512 146.577990   4.632456  11.4
2543 Machado                          62.087256  3.0820341  0.29312787 286.464416  41.131639  15.063650  11.0
2544 Gubarev                          45.065159  2.3737833  0.23874538 261.191415 305.892649  22.548023  12.3
2545 Verbiest                        282.527859  2.2300006  0.12584493 105.528052 322.906855   5.969944  13.0
2546 Libitina                        183.160054  2.6026490  0.18999217 233.085791 315.677991  10.369750  12.0
2547 Hubei                            66.793133  2.3851815  0.12831264  16.264992 348.677146   6.192963  14.0
2548 Leloir                          114.018595  2.6353913  0.10051585 290.841195 299.906164  18.140664  12.8
2549 Baker                           291.427218  3.1854432  0.18441698 201.668379 197.714816   0.057523  12.7
2550 Houssay                         278.402916  3.1839958  0.17845867 245.222212 158.708009  10.408797  11.2
2551 Decabrina                       348.166503  3.1444712  0.18220579  28.762623  11.165446   0.639732  12.1
2552 Remek                           128.562557  2.1467409  0.18818127 343.305318 343.763148   0.904526  14.6
2553 Viljev                           46.839854  3.0841410  0.05366889 239.384747 120.480099   5.247868  11.3
2554 Skiff                           134.284041  2.2629651  0.14550204 333.157987 296.651804   4.857938  13.0
2555 Thomas                          206.807057  2.8697855  0.08243285  90.790546 283.922690   0.900564  11.9
2556 Louise                          192.524335  2.1626542  0.03733328 345.116973 126.593637   2.787523  13.4
2557 Putnam                          231.696628  2.3496722  0.15537449 189.395755 188.385497   6.057861  12.5
2558 Viv                              62.503140  2.2155540  0.15604083 281.861839  46.319327   5.155058  13.3
2559 Svoboda                         176.344523  2.7865696  0.15509782  86.636714 350.754948   8.885059  12.4
2560 Siegma                          283.220676  2.7528900  0.03473474 281.535656 148.701353   5.936534  11.7
2561 Margolin                        161.875537  2.4312647  0.13772334 276.498822 166.260230   2.483712  13.3
2562 Chaliapin                       275.886048  3.0082721  0.04946246 238.141900 340.261485  10.260634  11.3
2563 Boyarchuk                       291.222857  3.1968789  0.13600945  42.026058 114.712409   2.039525  11.3
2564 Kayala                          356.404093  2.2370090  0.10839061 295.449581 153.616979   1.960654  13.3
2565 Grogler                         263.407069  2.3562564  0.23406327  35.768750 344.182947   2.041466  14.5
2566 Kirghizia                        72.190043  2.4492207  0.07946912  80.074342  51.754578   5.084275  12.6
2567 Elba                             21.016912  2.7379776  0.14211885 191.386046 142.949074   8.912946  11.8
2568 Maksutov                        142.860269  2.2043861  0.18874532 194.620733  87.712251   8.038495  13.1
2569 Madeline                          8.334668  2.6262036  0.16143440 312.778482  76.627107  11.473791  11.2
2570 Porphyro                        245.837118  2.7651739  0.10724096  96.231083 324.735184  16.246710  12.2
2571 Geisei                           44.073262  2.2278596  0.19439274 284.191044  67.065008   2.874331  13.0
2572 Annschnell                      304.240870  2.3921175  0.14476071  50.413366 200.661193   5.140427  13.4
2573 Hannu Olavi                     208.691269  3.0132986  0.10630179 151.167980  54.299388  12.967261  11.4
