7064 1992 OC5                        102.042918  3.1683699  0.13112325  16.978724 205.468712   0.522812  12.7
7065 1992 PU2                         58.388539  2.7767019  0.03601112 175.506418 199.495335   7.524031  12.4
7066 1993 HA2                         19.000877 24.5448496  0.51839936 170.539821  31.398874  15.656903   9.6
7067 1993 XE                         352.861739  2.9996498  0.09899664 336.240372  55.491336  11.648944  11.7
7068 1994 WD1                         27.200980  2.2196714  0.08744254 330.835814 104.247719   6.282319  13.1
7069 1994 YG2                        313.518581  2.4694881  0.02294786  55.910332  66.594912   5.385450  13.5
7070 1994 YO2                         51.144257  2.2482860  0.14598624 288.829256 128.117822   6.989857  13.1
7071 1995 BH4                        155.409482  3.1737499  0.18197346  87.441633 130.073634  11.321452  12.7
7072 1996 CB8                        180.777625  2.4143298  0.15261715  92.696035 145.378114   0.097637  14.2
7073 1972 RU1                        179.207445  2.2948167  0.17583436 119.169624 209.248289   4.635320  14.7
7074 1977 RD3                        119.662003  2.2097770  0.18553331 295.298752  61.340372   3.879673  14.1
7075 1979 SN4                        120.709611  2.6765447  0.17500419 163.974783 176.336125  12.534096  12.8
7076 1980 UC                          99.207845  3.1391408  0.22186687 227.599231 110.068147   2.681777  12.9
7077 1982 VZ                         262.562522  3.1860733  0.18481556 297.583506 128.884537   1.835209  12.7
7078 1985 UH3                        154.355734  2.4356826  0.22366812 191.350686 147.508684   3.072606  13.4
7079 1986 RR                         157.804129  2.2868508  0.29509951 121.121914 203.012412   3.875596  14.7
7080 1986 RS1                        165.925028  2.2725985  0.19860368 175.949268 163.615756   5.978764  15.1
7081 1987 QF7                        123.569270  2.7466669  0.23881235 130.537796 231.293995   6.686294  12.8
7082 1987 YL1                        105.215541  3.1087961  0.14646269 161.227192 141.516763  15.829534  12.1
7083 1989 CL3                         84.107439  2.8079773  0.22398687 147.563139 242.123444   6.811587  12.5
7084 1991 BR                         226.958519  2.5571951  0.20835427  42.835535 176.655803   7.460156  13.5
7085 1991 PE                         103.249593  3.0746009  0.26586587 195.165983 121.713076   2.749164  12.5
7086 1991 TA1                        195.926352  1.9091399  0.08723116 173.848947 204.838143  25.615738  13.4
7087 1991 TG4                         65.721003  1.9561856  0.10162977 270.393424 222.696128  19.536696  13.1
7088 1992 AA                         118.405897  1.9811189  0.39015466 354.578298 102.787129   8.294833  16.7
7089 1992 FX1                        247.766721  2.3137956  0.14834848  43.603260 178.448465   7.547392  13.7
7090 1992 HY4                         96.725559  2.2331860  0.13678710 135.101495 285.533745   3.938116  13.7
7091 1992 JA                         275.697132  2.3443548  0.20232421 326.565058 234.835070  24.079626  12.9
7092 1992 LC                         202.721938  2.5237367  0.70415398  91.364174  60.275425  17.758984  15.4
7093 1992 OT                         177.273345  2.4383733  0.20602405 166.358548 159.158076  12.836758  13.6
7094 1992 RJ                          53.197538  2.7817492  0.16299772 222.892954 167.572784   9.517067  12.7
7095 1992 SB22                        58.868842  3.0481439  0.11226602 199.495368 120.363807   2.990502  14.2
7096 1992 VM                          79.547206  2.7773338  0.50308408 254.952661 148.841495  11.225324  15.3
7097 Yatsuka                          83.835538  2.3808320  0.18720181 324.359173  87.424966   1.766855  13.8
7098 1993 TK39                       231.499217  2.6396181  0.21059124  83.815511 115.931089   5.738036  13.3
7099 1996 HX25                       129.495331  3.1568625  0.12413139 150.321282  90.634841   2.230492  12.7
7100 1360 T-2                         80.657028  2.8649206  0.09118771 112.537140 201.464642   1.260234  14.0
7101 1930 UX                         140.635119  2.3001759  0.20296510  57.318369 334.191701   4.739166  14.4
7102 1936 NB                         155.379530  3.0805220  0.25488348 345.705390 298.372275  18.674426  12.3
7103 1953 GH                         164.503282  3.0108750  0.08438818  94.017509 183.735430  10.150501  13.1
7104 1977 DU                         179.638864  2.4838792  0.07833979 150.536295 341.396453   6.286338  13.5
7105 1977 DB1                        283.926441  2.4106457  0.17203223 331.049576 139.616331   2.937782  14.7
7106 1978 PM3                         78.528799  2.7971415  0.18028086 203.429714 148.274493   9.935247  12.6
7107 1980 PB1                         31.731720  2.3006008  0.14742630 169.121837 169.047486   9.160771  13.7
7108 1981 RM3                         71.155159  2.9784949  0.17974549 197.166136 197.565066   3.031192  13.0
7109 1983 RT4                        144.246800  2.6566411  0.14831805 152.774484 201.599904   9.904510  13.3
7110 1983 XH1                         28.270980  2.7975568  0.20526988 267.837400 173.766214   7.657891  12.5
7111 1985 QA1                        313.724355  2.4053700  0.07720568 324.341022 208.061511   7.554424  13.0
7112 1986 GV                         188.991138  2.7604009  0.14784628 125.721544 111.827334  16.421995  13.2
7113 1986 SD2                         84.068402  2.9604871  0.04687811  76.350936 304.211645  12.665351  11.6
7114 1986 WN7                         55.336343  3.1377678  0.13504593  86.636154 311.592503   5.197899  13.2
7115 1986 WO7                          0.848506  3.1631941  0.14038665 135.644627 319.920502   4.298367  13.3
7116 1986 XX                          14.082347  2.3139827  0.05335591  99.997450  69.002212   8.694709  13.5
7117 1988 CA1                         48.382064  2.1805264  0.05798042  57.534121 131.810775   4.889084  14.8
7118 1988 VD5                         10.047234  2.6558710  0.12799627 277.858300 199.439347  12.495077  12.8
7119 1989 AV2                        345.020904  5.2389029  0.10460768 120.561154 285.801988  19.220269   9.8
7120 1989 AD3                         54.417663  2.8628958  0.05219819  92.108810 314.877952   1.165971  13.4
7121 1989 AL7                        115.632895  2.8917351  0.08950719 199.049626 150.380194   2.545829  13.3
7122 1989 EN2                        256.087978  2.1849050  0.18374394 282.952622 342.865173   1.625919  14.3
7123 1989 TT1                         85.526729  2.4055760  0.10242524 206.157981 223.718539   5.112593  13.7
7124 1990 OJ4                        129.046218  3.1382427  0.04191427  58.488735 274.082863  17.922997  11.0
7125 1991 CN1                        344.250181  2.4126135  0.11656419 327.916734 190.152726   2.254652  14.3
7126 1991 GJ4                         64.430403  2.8434390  0.07139612 106.179870 220.131898   1.254288  13.5
7127 1991 RD3                        192.611545  3.0732377  0.23169642  32.838070 209.638326   8.648770  13.7
7128 1991 SM1                        106.198072  3.1230198  0.21053702 100.890065 237.740659   2.721716  12.8
7129 1991 VE1                        211.561956  2.7267283  0.13721498 110.934884 241.914058  11.946436  12.9
7130 1992 HR4                        257.538980  2.2836793  0.15381835 130.801168 132.564979   5.400491  14.3
7131 1992 YL                          62.834728  3.1666993  0.18080337 286.583317  79.137706  16.074338  11.4
7132 1993 SE                         271.442946  2.3078528  0.21152959 244.655132 321.597704   5.500123  13.8
7133 1993 TX1                        250.670203  2.3968683  0.11590163  41.821512 193.759841  14.691143  12.8
7134 1993 UY                         236.531676  2.4213869  0.17931951  24.745481 228.473395  12.001260  12.8
7135 1993 VO                          70.170427  2.4881392  0.21667452 178.059240 207.933393   6.721347  13.6
7136 1993 VK2                        111.799721  2.5921873  0.14054119 255.218970  81.640687  15.537065  12.6
7137 1994 AQ1                        352.257608  2.8093739  0.06319051 161.820675 293.349326   2.637027  12.8
7138 1994 AK15                        86.659931  2.5912853  0.13497249  95.410513 314.287175   7.347506  13.1
7139 1994 CV2                        254.429953  2.9960259  0.02775435  10.964557 176.208453   9.791397  12.4
7140 1994 EE1                        305.248909  2.2659845  0.21884786 271.515138  67.744441   4.591129  13.6
7141 1994 EZ1                        323.207751  2.7869015  0.09320659 155.705733  47.867477   9.878722  12.9
7142 1994 PC19                       350.189211  3.1510355  0.12010273 112.603773 112.893887   0.327117  12.6
7143 1995 WU41                       215.097132  3.0956868  0.15348494 149.294697 213.703968  14.770406  11.8
7144 1996 KQ                         118.136605  2.4150184  0.14131431 166.875429 155.065902   6.253719  13.9
7145 1996 LO                          33.481541  2.5626491  0.17717726 248.723967 179.737662   9.014457  12.3
7146 3034 P-L                        100.643828  3.0075474  0.11876240 111.934113 237.176439   9.394996  12.9
7147 4015 P-L                         34.553955  2.4245518  0.19277092   5.385834 312.756421   1.824341  14.9
7148 1047 T-1                        352.104503  2.2858751  0.05423210 284.810800 224.483495   5.011547  13.0
7149 3220 T-3                        350.827392  3.1393215  0.12481811  98.122000 178.528548   0.999139  13.5
7150 1929 TD1                        117.805878  2.4203693  0.18431052 290.685696  47.146994   3.368498  15.1
7151 1971 SX3                         38.668756  2.6072136  0.10839157 285.311250 192.453637  12.608913  12.2
7152 1973 SH1                        341.539026  5.1776333  0.06598809 306.234185 113.081807   3.708598   9.9
7153 1975 XP3                        100.612962  2.3513208  0.13017771  59.697201   5.801691   2.917202  14.2
7154 1979 MJ5                         49.081188  2.2492415  0.07026045 303.011269 171.292138   4.196431  15.1
7155 1979 YN                         192.440593  3.0093006  0.06560283 336.358589 120.438537  11.389854  12.8
7156 1981 EC2                         24.111032  2.6766537  0.14365689 154.221912 320.705140  11.080587  13.1
7157 1981 EC8                        317.085342  2.1994178  0.22697288  99.775016 237.897775   4.136302  14.6
7158 1981 ES8                        274.367728  3.0128005  0.10968977 162.007671 207.366052   9.660841  12.4
7159 1981 EN17                       161.389736  2.2937146  0.17293212 157.561820 211.247657   4.570021  13.8
7160 1981 UQ29                        81.665406  2.4683583  0.20168399 179.961070 251.400736   1.255016  13.4
7161 1982 UY10                       108.008379  2.3949332  0.19931168 146.893598 219.311593   1.844930  14.5
7162 1982 VB1                        163.831910  2.3441698  0.13787614 144.569018 222.603588   5.736847  14.2
7163 1984 DB                          88.022413  2.2780257  0.18826591 310.490572 154.755087  20.750628  14.8
7164 1984 ET                         259.387757  2.4022446  0.16323746 103.018913 126.830708   4.191068  13.5
7165 1985 RH                         103.208968  2.6070932  0.15288766 257.044523 351.078825  13.932390  13.0
7166 1985 TR                          83.949884  2.4306308  0.13366553  63.673784  14.317488   3.715624  14.1
7167 1985 TD3                         83.347140  3.1391544  0.19995416 179.397605 219.996333  23.337222  12.3
7168 1986 QE2                        171.343734  2.2486615  0.14184037 232.405622 117.370695   3.913788  14.9
7169 1986 TK1                        210.373547  2.2491435  0.20055479  51.460157 278.115534   4.810600  13.9
7170 1987 MK                         140.106671  2.6997489  0.18082351  28.208657 330.870507  12.494145  13.3
7171 1988 AT1                        278.186948  2.3307660  0.14463978 250.623833 306.758159   2.754891  14.0
7172 1988 DE2                        255.407977  2.4225493  0.14405342  54.036913  95.250364   3.306141  13.6
7173 1988 PL1                        207.717376  1.9564151  0.01303632  94.614303 247.197741  19.577170  14.1
7174 1988 SQ                         125.972360  3.9807689  0.18290207 291.951240 354.825677  12.699846  11.6
7175 1988 TN2                        166.536336  2.5435810  0.16841337 152.232028 194.350855  16.025909  13.3
7176 1989 XH                         325.241725  2.7622563  0.13796861 173.055900 247.033519   7.931271  12.4
7177 1990 TF                         260.290959  2.6872726  0.19457266  41.405544 333.368017  12.731668  12.7
7178 1990 VA3                        143.687633  2.2610349  0.19732348   2.019577 338.668784   1.890364  13.6
7179 1991 GQ6                        303.366204  2.9390329  0.12941609 209.468006 201.267030   1.113330  12.7
7180 1991 NG1                         96.984486  3.0070512  0.11187628  38.437464 308.022103   9.064422  12.7
7181 1991 PH12                        15.187850  3.0924345  0.12849155 146.490248 291.600206  11.633344  12.0
7182 1991 RV1                         62.331110  3.1388209  0.16289492 163.521442 223.707509  14.245998  12.1
7183 1991 RE16                       258.051875  2.9904278  0.04270875  57.680411 152.822212  11.031147  12.2
7184 1991 RB25                       264.340227  2.5708697  0.08275083 274.488620  61.171990   9.873294  13.1
7185 1991 VN1                        158.538873  2.1949380  0.09686426 137.529341 115.246420   5.707145  13.2
7186 1991 YF                         226.886910  2.3762967  0.13869035 236.851892 295.279809   9.250397  12.9
7187 1992 BW                         213.951445  1.9373372  0.08637999  86.294242 315.446325  21.790948  13.4
7188 1992 SF1                        261.832933  2.1918379  0.15504839 330.044247  61.057465   3.950387  14.0
7189 1992 SX12                       267.002158  2.2327965  0.15343917 198.983764 165.575568   3.517423  13.8
7190 1993 GB1                        173.641030  2.1571250  0.14629393 106.069669 174.383422   1.957493  14.8
7191 1993 MA1                         27.888327  2.7435016  0.11677503 208.549274  55.270747   9.277733  11.9
7192 1993 RY1                        330.029860  3.1725032  0.08712718 142.495927 186.728271  10.825607  11.8
7193 1993 SE2                        317.639666  3.1356085  0.05544376 348.679280 359.260872  10.218054  12.1
7194 1993 SR3                         71.170879  2.5784789  0.20547022 159.851609 189.300308  15.502455  12.7
7195 1994 AJ                         163.827788  2.4221241  0.23159943 219.548368 125.520955   9.044128  13.9
7196 1994 BF                         129.517605  2.3230384  0.19130726 299.416360 140.017958   7.867221  13.7
7197 1994 BH                          30.542761  2.6244142  0.23070423 348.368517 121.750380   7.192989  13.4
7198 1994 BJ                         127.897280  2.5968237  0.18618950 240.089964 131.865271  13.631678  12.6
7199 1994 FR                         140.448543  2.8859211  0.07709362  37.583034 310.756666   1.222286  13.4
7200 1994 NO                         240.895421  3.1682755  0.33237445  86.853530 237.674148  20.690372  14.0
7201 1994 UF1                          2.485327  2.3534174  0.11197713 352.586466  48.027890   7.696278  12.9
7202 1995 DX1                         19.216792  2.7570925  0.23882711  49.396786 323.575094   6.654560  12.8
7203 1995 DG2                        310.725045  2.4381879  0.16191541 203.743137 325.541843   2.561982  13.3
7204 1995 GH                          25.385187  2.6672148  0.12083435 235.413278 172.445657   4.853260  14.0
7205 1995 YE1                         76.309910  2.6307790  0.12004802 335.676755 275.447753   1.670292  12.5
7206 1996 QT                         132.891413  3.0237453  0.08634841 220.217430 120.450936  10.884599  12.6
7207 2133 P-L                        348.964301  2.5764587  0.18799985  92.338469 356.058477  14.109619  14.3
7208 2645 P-L                         76.035265  2.1680499  0.07138491 123.777285 105.155651   2.193556  13.9
7209 3523 P-L                          9.834857  2.5925674  0.04725758  49.382220 330.192919   8.884726  12.8
7210 6555 P-L                        162.674739  2.8373555  0.00379955  39.662088 124.791871   3.010007  12.6
7211 1240 T-1                        148.657540  2.8004573  0.16150463 338.758716   2.052152   9.101782  13.3
7212 2155 T-2                        129.680770  2.3021457  0.11318584  72.618013 184.347156   4.066211  14.3
7213 1967 KB                         203.565987  2.5483113  0.25269818 291.252987 359.794938   3.032076  13.7
7214 1973 SM1                         16.700291  5.1225199  0.03540969 214.615395 195.565584  13.495866  12.3
7215 1977 FS                         108.263606  3.2074161  0.01602983  13.150383 318.230639  20.706585  11.8
7216 1977 QQ2                        242.854109  2.1574111  0.17821307  19.954918 277.818100   2.015874  14.0
7217 1979 QX3                        113.603092  3.2019802  0.17673551 355.313302 326.052067  10.185665  11.5
7218 1979 SK                         188.005002  2.2647961  0.20033118  54.297705 298.036620   3.044520  15.0
7219 1981 EZ47                       119.829327  2.6282215  0.24304777  48.191251   2.209538   2.100285  14.3
7220 1981 QE                         159.247069  2.4180600  0.21737147 164.620334 206.759024   1.080332  14.2
7221 1981 SJ                         185.577573  2.4108924  0.21789032  22.469859 318.713417   1.269964  15.0
7222 1981 TJ3                        335.264076  3.2030976  0.22140375 282.136142 112.842053   2.877328  12.7
7223 1982 TF2                        162.726604  2.3516457  0.17536648  59.204499 291.404018   1.556010  14.1
7224 1982 TK3                        132.786660  2.7750758  0.13215426  75.387955 320.051321   8.877531  12.8
7225 1983 BH                         115.534075  2.3392560  0.20543921 203.259609 276.068560   6.877922  13.3
7226 1984 QJ                          99.890822  3.2236184  0.16725907 260.019097 125.736527   2.421268  12.7
7227 1984 SH6                        162.944275  2.4870312  0.12299265 253.554708 135.650705   3.568570  13.8
7228 1985 GO                         313.732337  2.2474691  0.10421096 123.215098 101.191508   4.414285  14.0
7229 1985 RV                         185.869059  2.4155319  0.25702075  42.151860 259.964988   9.946503  15.6
7230 1985 RZ1                        162.868487  2.3738960  0.24027766 359.512701  22.166067   3.153434  14.1
7231 1985 TQ1                        124.178469  3.1661447  0.08156857 315.018504  21.560076   9.447506  11.9
7232 1985 UQ                         222.768280  2.3546550  0.18492985 244.875984  89.130671   4.486330  14.6
7233 1986 EQ5                        271.229091  2.6671768  0.13137476 213.492725  18.875664  12.249648  11.8
7234 1986 QV3                        172.199155  2.2522766  0.21916767 237.235430 122.667484   5.163851  13.7
7235 1986 UY                         176.502984  2.2420256  0.16470301  45.405927 352.219049   4.974404  14.1
7236 1987 PA                         162.449796  2.7172496  0.56360816 337.806513 308.691256  16.362351  18.4
7237 1988 VH                         169.513870  2.5799316  0.16652911  99.980360 242.949385  12.294035  13.1
7238 1989 OA                         205.520613  2.3196432  0.13274504  47.141194 243.964405   4.346752  13.4
7239 1989 TE                         187.564982  2.3153715  0.26387532  73.229536 269.152282   3.593385  14.6
7240 1989 YG                         164.480375  2.3548685  0.15855074  36.139075  11.617441   5.504164  13.9
7241 1990 VF3                        179.784911  2.2069162  0.13593791 235.945134 106.055555   4.332151  13.6
7242 1990 VG3                        170.478431  2.1666664  0.14894418 261.588123 118.145221   4.508388  14.6
7243 1990 VV3                        226.128577  2.2302070  0.07238720 297.430964 345.988764   1.945453  13.8
7244 1991 PQ1                        138.644930  2.8734912  0.07887692 183.406932 148.764809   2.603500  13.0
7245 1991 RN10                       171.656140  2.7678793  0.11346548   5.126569   3.627017   5.706348  12.7
7246 1991 RP25                        39.371423  3.0863971  0.16576823  39.848268  39.337775  12.028702  12.5
7247 1991 TD1                        199.142386  1.9171803  0.11832460 193.906862 190.940439  22.919160  14.5
7248 1992 EV21                       216.539290  2.2052300  0.17540097 175.110217 122.393751   5.436746  14.9
7249 1992 SN                         114.423861  2.6561270  0.17504086  77.845584 307.809914   5.540177  13.4
7250 1992 SG1                        136.397964  2.5641556  0.17290599 218.558380 162.489122  14.742785  13.5
7251 1992 SF13                        66.732428  2.5606804  0.07788361 260.695090 194.857710   3.631875  13.7
7252 1992 UZ                         160.944780  2.5961020  0.28679194 281.405343  59.981873  13.461249  13.1
7253 1993 CL                          65.384517  3.1864210  0.03827595 345.135042  83.171975   4.691487  11.5
7254 1993 TN1                        196.850183  2.1573424  0.20625291 237.927957 117.329654   3.012829  14.4
7255 1993 VY1                        276.562030  2.2698970  0.13906182 224.994203  31.125506   5.697060  13.7
7256 1993 VJ5                         26.331043  2.4940663  0.11703564 341.810593 103.432619   4.087474  14.5
7257 1994 AH1                        123.357829  2.3613176  0.10376246 171.866961 261.317423   3.706783  13.8
7258 1994 EF                         338.347665  2.6040345  0.09840442 212.669462 302.107785  12.135978  14.0
7259 1994 EG1                         15.473153  2.6491189  0.11433497 332.214143 166.584925  13.713181  13.0
7260 1994 FN                         331.938109  2.8951854  0.01225764  96.315187  56.375527   2.840800  13.1
7261 1994 GZ                          86.003435  2.6471960  0.17289724 277.334462 187.791753  13.028726  12.7
7262 1995 BX1                        227.094341  2.2725051  0.26022315 169.050168 121.652807  10.203208  12.9
7263 1995 DP                         290.162556  2.1443145  0.10447526 267.289960   1.148793   3.308603  14.5
7264 1995 FK                         293.127501  2.3201568  0.16956722  87.382432 151.026913   1.282685  14.5
7265 2908 T-2                         12.269423  2.4397690  0.08390209 344.707784 195.057541   5.946563  14.2
7266 4270 T-2                        306.590487  2.4446466  0.14342024 173.820201  50.820746   2.887764  15.0
7267 1943 DF                         133.468498  2.3504825  0.33949064 129.493779 359.654269  22.546177  13.5
7268 1972 TF                         203.922977  2.2640610  0.18777531 189.508068 179.421713   4.503582  14.5
7269 1975 VK2                        145.689637  3.0017210  0.10019148 279.166576  84.444449   2.938408  12.6
7270 1978 NY7                        166.103992  3.1983644  0.18990105 217.315584  96.353113   2.735314  12.5
7271 1979 SR2                        138.874376  3.1219319  0.26061478  58.203831 319.434559   3.015064  13.0
7272 1980 DD1                        283.780113  2.7811176  0.10154342 208.521159  30.641388   9.634019  12.6
7273 1981 EK4                        137.814442  2.6560168  0.19054267  67.796434 321.670959  12.063138  13.6
7274 1982 FC                         190.775593  2.3254637  0.14192490 181.631054  25.330568  10.758139  13.7
7275 1983 CY2                         61.691085  2.9948732  0.06254804 115.676259 326.426755   9.181494  11.9
7276 1983 RE                         256.053263  2.1941717  0.15414434 337.500402 289.724648   5.522928  13.6
7277 1983 RM2                        180.542394  2.6191559  0.22136200 239.689644  97.284357   3.796111  13.8
7278 1985 UW4                        150.298213  3.1436197  0.19846776 231.258686 104.358862   6.987991  12.0
7279 1985 VD1                        122.928750  3.1132597  0.16740041 358.211792  13.042133   5.327798  12.7
7280 1988 RA3                        153.422598  2.5750251  0.24000010 165.569708 174.758663   1.825434  14.6
7281 1988 RX4                        214.145090  2.4157129  0.21260017 244.048067 104.016894   3.571715  13.9
7282 1989 BC                         328.583778  2.7569308  0.13431590  98.611657  99.815322  13.136514  11.9
7283 1989 TX15                        55.769950  2.2642469  0.08528012 146.634816  16.154229   5.701803  13.3
7284 1989 VW                           6.495713  3.9950061  0.15555742  42.243345  47.783444   6.351053  11.4
7285 1990 EX2                        173.538580  2.5763207  0.19326486 172.771479 185.716164  12.027481  13.2
7286 1990 QZ4                        127.476103  3.1401370  0.19594047 235.355871 138.203295  15.199129  11.9
7287 1990 VN2                        165.573728  2.9127464  0.24964153 302.394373 141.627720  13.990683  13.2
7288 1991 FE1                        165.767388  2.2652784  0.14707100 102.759443 308.595848   3.189621  13.2
7289 1991 JU                         317.243127  2.3185986  0.13474667 239.771752  54.464766   8.400533  13.4
7290 1991 JY1                        209.571789  2.5571350  0.22710511 116.845788 213.122629  24.775907  12.5
7291 1991 XC1                        102.205804  3.1388657  0.21983599 299.183996  85.203501   8.379750  12.2
7292 1992 EM7                        108.395027  2.3895653  0.10584656 287.429016  30.357595   7.640078  13.7
7293 1992 FH                         253.500846  2.1841831  0.15957287 254.360445  37.135251   3.867532  13.4
7294 1992 LM                         231.075641  2.6601307  0.09200183  71.867174  74.366874   6.699444  12.8
7295 1992 MB                         234.028973  2.2518635  0.15900326 146.700206 186.347475   4.684725  13.6
7296 1992 PW1                        103.730026  2.3105431  0.04958786 293.614003 171.279491   1.559532  14.0
7297 1992 UG                         136.200856  2.5999265  0.27972480 302.378691  83.379087   6.518161  13.1
7298 1992 WM5                        113.681340  2.5297594  0.12863744  17.882096  88.867967   8.306791  12.8
7299 1992 WZ5                        106.010143  2.6178353  0.22464996 185.585542 263.261700  13.994636  13.5
