3571 Milanstefanik                   308.102863  3.9332074  0.11951751  25.531443 249.343340   7.832675  11.1
3572 Leogoldberg                     306.009303  2.7021797  0.13574474 164.452250 232.978089   3.398654  12.7
3573 Holmberg                        126.134045  2.2385288  0.06713708 209.643704 269.102157   2.763422  12.7
3574 Rudaux                           78.935461  2.4187977  0.18408191 144.107405 225.301108   4.662242  13.8
3575 Anyuta                            4.187343  2.7472183  0.12519283 157.466490  71.426728   7.768562  11.9
3576 Galina                           39.106846  2.3953338  0.13119281  47.216691  20.662711  10.117850  13.1
3577 Putilin                         158.573586  3.9573042  0.18727938 180.559809 280.889939   3.742400  10.4
3578 Carestia                         99.852651  3.2034745  0.21437757  48.227875 284.975241  21.319123  11.6
3579 1977 YA                         182.258372  2.7319804  0.35696882 108.940120  14.745867  31.083072  14.2
3580 Avery                            57.147508  2.8596332  0.23535745 177.634930 348.271378   3.402663  12.4
3581 Alvarez                         257.037736  2.7755449  0.40664922 107.348861 217.877490  28.804273  12.1
3582 Cyrano                           55.704518  3.0029511  0.07367185 351.712371  59.954322  10.859192  11.2
3583 Burdett                           6.320844  2.4331355  0.17575110  30.478804  33.506073   2.803162  13.3
3584 Aisha                           355.885625  3.0844738  0.09981117 100.585547 305.906254   2.128833  12.1
3585 1987 BE                          12.101150  3.0677919  0.19074191  14.772433 163.315529   3.018759  12.4
3586 Vasnetsov                       136.044653  2.4585494  0.11863214 260.268516   6.914169   9.843205  13.0
3587 Descartes                       226.245602  2.7027842  0.03938273  27.388217  33.221810   7.844557  12.2
3588 Kirik                           313.341036  3.2170319  0.20719168 100.264017 330.599399   6.345652  11.9
3589 Loyola                          175.569326  2.2451522  0.16379639 286.384286 111.485784   4.464705  13.7
3590 Holst                           116.298445  2.2507124  0.08142150 354.402438 128.795939   6.705819  13.1
3591 Vladimirskij                    243.656515  3.1582611  0.15115321 256.203069  27.932771   1.151238  11.5
3592 Nedbal                          101.064156  2.3458862  0.19034807  63.109824  20.703498   9.672016  13.7
3593 Osip                            222.412089  2.1523043  0.09357224 204.449473 274.346410   1.118816  14.6
3594 Scotti                          290.195165  2.5326283  0.02861640 163.630175 341.419856  14.621305  12.7
3595 Gallagher                       358.047950  2.6642212  0.12639856 119.413898 233.113531   2.788248  12.9
3596 Meriones                        353.380975  5.1318968  0.07493075  65.487527 356.676863  23.578502   9.2
3597 Kakkuri                          66.702099  3.1593692  0.19160368 295.212755  86.913441   2.509338  11.6
3598 Saucier                         275.411051  3.1732799  0.10737738  69.378433 161.703140   0.775460  11.6
3599 Basov                           303.796593  3.1611598  0.12299436  51.849194 164.086273   1.637555  11.8
3600 Archimedes                      168.442836  2.5657041  0.13562148 144.870341   5.682285   7.924217  12.9
3601 Velikhov                         43.208598  3.2480214  0.14593684 350.859673  61.864353   2.295501  12.3
3602 Lazzaro                          80.749086  2.2659439  0.13339205 232.237312 242.147984   5.576750  14.3
3603 Gajdusek                         94.892127  2.5707598  0.12446251 347.893572 278.351343   5.227164  12.9
3604 Berkhuijsen                     193.999538  2.6021033  0.11646621 155.916896  20.058231  12.020114  13.1
3605 Davy                            100.947669  2.2511250  0.08071616 199.224181 282.863977   3.919256  13.0
3606 Pohjola                         357.344062  2.6051964  0.23208373 107.608422 250.589436  12.375646  12.4
3607 Naniwa                          146.242394  2.2459497  0.06962618 126.541606   1.986247   2.844485  14.6
3608 Kataev                          101.392743  3.3779930  0.14634371 239.204891  78.769048  11.040183  10.9
3609 Liloketai                        33.730056  3.1290045  0.23840455  31.754680  65.509543   4.850949  11.9
3610 Decampos                        186.573615  2.1493093  0.04612303  38.250568 116.042153   2.076868  13.9
3611 1981 YY1                        219.060154  2.7852635  0.21587580 289.754256 136.186572   8.467946  12.7
3612 Peale                            70.601211  2.4395897  0.18369846 266.471522  77.561313   3.381628  13.8
3613 1982 VJ11                        10.382832  2.3698860  0.07703200  80.153431  72.560727   7.418060  12.7
3614 Tumilty                         274.724844  2.9799144  0.13326106 308.160941 287.686751  16.673232  10.7
3615 Safronov                         48.822272  3.1704715  0.11437110 102.710385 135.829939   2.101079  11.2
3616 Glazunov                        124.241583  2.6033340  0.12106434 118.019939 118.180430  12.773696  12.2
3617 Eicher                          126.099525  2.6303225  0.10923566  34.690210 181.710294  14.502041  12.0
3618 Kuprin                          154.551747  3.1452301  0.18791120  94.067097 234.250998   1.995709  12.5
3619 Nash                             89.645435  2.3883220  0.23708022 181.591672 161.515481   4.038139  13.9
3620 Platonov                         67.728600  2.9933286  0.10534453 123.931208 272.838016   8.964656  12.2
3621 Curtis                           48.180111  3.0920115  0.19735084 174.387928 175.075472   2.692900  12.2
3622 Ilinsky                         220.557714  3.3870915  0.03392377 171.244408 254.870178   4.934870  11.4
3623 Chaplin                         205.976960  2.8534022  0.08342638 235.624696 118.346517   3.067926  12.1
3624 Mironov                         109.010577  2.3585721  0.11900486  49.894433   6.138967   4.182625  13.6
3625 Fracastoro                      140.513047  3.0516728  0.11876097 102.817289 223.243562   5.009115  11.5
3626 Ohsaki                          105.229801  3.1458233  0.16222971  37.214829 283.386678   4.089991  12.1
3627 1973 DS                         336.602234  2.3485027  0.14781323 125.489619  85.931392   9.697795  13.2
3628 Boznemcova                      268.233748  2.5381439  0.30019996 187.993218 156.947053   6.893950  12.6
3629 Lebedinskij                      86.167348  2.4033097  0.10234223 172.429498 235.358640   5.639197  12.7
3630 Lubomir                          30.224034  2.7707837  0.20471880 322.990193 337.198320   7.402720  12.5
3631 Sigyn                           229.066722  3.0967176  0.07679456 149.744380 151.335558  14.367864  10.5
3632 Grachevka                       222.751042  2.7658568  0.30985792 237.397033 201.722901   6.458035  12.6
3633 Mira                             72.095235  2.3109713  0.10288755 292.379347 230.911327   3.303976  13.6
3634 Iwan                             38.473727  2.2462157  0.09135921 320.693799 341.871240   4.306967  13.7
3635 1981 WO1                        283.580638  1.7946069  0.08423587 249.142446 235.454893  19.221627  14.8
3636 Pajdusakova                     145.143835  2.2761772  0.17667173  93.161577  27.249363   4.106064  14.0
3637 O'Meara                         221.557633  2.5542111  0.12662106  68.624157 208.227370  14.336613  12.1
3638 Davis                             3.994829  3.0154066  0.06864323 170.010107 109.459188  11.280972  11.4
3639 Weidenschilling                 131.801724  2.4015199  0.09901129 182.822793 222.724367   2.196505  13.7
3640 Gostin                          246.851067  2.2251650  0.08655892 154.752323 289.466704   4.310676  12.9
3641 Williams Bay                    304.709128  2.9921084  0.12625796 296.099155  31.037905  16.141032  11.4
3642 Frieden                         160.424561  2.7867838  0.08177468  14.465335 131.672338  13.478073  11.2
3643 1978 UN2                         90.734029  2.4034013  0.14921370   3.747719  56.891081  13.877234  13.2
3644 Kojitaku                        230.039084  2.2481059  0.09441125  81.373274 355.532971   3.539216  13.2
3645 Fabini                          258.109361  2.6994681  0.08163745 109.929873 262.181191   7.125220  12.1
3646 Aduatiques                      246.102884  2.7539138  0.10659401  40.814166  11.070605   0.597370  13.7
3647 Dermott                           4.782760  2.8020033  0.10330092 218.322460 126.459572   8.039880  11.4
3648 Raffinetti                      326.683419  2.4154738  0.10608472  31.839335 209.146955   7.901008  13.0
3649 Guillermina                      14.463179  3.1379884  0.05987649  86.180019 118.769690   7.139104  11.8
3650 1978 UO2                        243.744251  3.1329751  0.22952494 281.818160  38.110634  14.628212  11.9
3651 Friedman                        351.475343  2.3789052  0.10393918 136.817016  71.803298   7.309982  13.4
3652 Soros                           266.445934  2.3667903  0.19266542  62.138759 245.783734   2.264120  13.0
3653 Klimishin                       238.763001  2.2360020  0.09931369  73.353079 182.911546   4.951535  13.4
3654 AAS                              94.540924  2.2626514  0.20072889 182.096522 201.045218   2.102419  14.3
3655 Eupraksia                       160.353906  3.9993864  0.20978394  42.295607 338.570771   3.849588  10.9
3656 Hemingway                        87.093857  2.2049051  0.13982211 300.573441 315.067609   0.811108  13.6
3657 Ermolova                        248.163021  2.3126558  0.13203834 101.840031 237.582602   5.783226  12.7
3658 Feldman                         280.147923  2.1870988  0.06456569 106.003523 320.642689   4.016188  13.8
3659 Bellingshausen                  358.712839  2.5294526  0.11866902 258.976056 189.889884   3.436642  13.6
3660 Lazarev                         281.774830  3.2204704  0.08594740 221.801591 355.099668   7.802261  11.5
3661 Dolmatovskij                    134.488841  2.9290365  0.05583879 139.170040  18.093870   1.957564  12.0
3662 Dezhnev                          67.692173  2.6502269  0.17483201 337.345261 350.915850  13.419834  12.0
3663 Tisserand                        91.615054  3.1577454  0.16684265 158.088453 107.149786   3.093882  12.5
3664 Anneres                           0.989213  2.7951595  0.13077416 144.042370 260.922084   3.587947  12.3
3665 Fitzgerald                      181.371887  2.4181340  0.08868863 280.218255 115.481516  15.063394  12.6
3666 1979 HP                         200.750100  3.1273169  0.11788184  54.350058 120.510631   2.358183  11.8
3667 Anne-Marie                      122.202537  3.0840955  0.23061381  74.994872   0.279684  16.238608  11.8
3668 Ilfpetrov                       133.532863  2.1887300  0.10300775  31.867655 194.214992   3.071567  13.2
3669 Vertinskij                      208.329505  2.2149854  0.07022003  34.403116  91.090747   4.826063  13.2
3670 Northcott                        41.372544  2.7411691  0.01586212 139.190899 107.306335   6.442079  12.0
3671 Dionysus                        108.906398  2.1954508  0.54330162 203.714719  82.412058  13.619897  16.3
3672 Stevedberg                      310.804443  2.1839943  0.13948657  31.688191  14.388197   6.299251  13.3
3673 Levy                            159.439315  2.3453363  0.18380416  45.043303  13.488875   7.096134  13.0
3674 Erbisbuhl                       204.165223  2.3606538  0.37414356  97.792173 297.216413  21.037857  12.1
3675 Kemstach                        143.489870  3.3518561  0.10530427 175.859628 340.766865  10.920930  11.0
3676 Hahn                            148.379606  2.1540393  0.05429271 234.008235 359.204089   3.077464  13.9
3677 Magnusson                        30.972469  2.2663043  0.20079184 124.678368 206.224146   4.289348  14.0
3678 Mongmanwai                      290.826812  2.5532820  0.18843782  52.255573 142.129202   8.271927  12.6
3679 Condruses                       252.294148  2.1963631  0.22046224  63.822277 309.456069   3.855289  13.6
3680 Sasha                           285.279348  2.2253049  0.06299185  95.944225  26.220989   5.509795  12.9
3681 Boyan                            85.635704  2.2291918  0.18453480 172.101648 133.130295   4.062122  13.7
3682 Welther                          99.259935  2.7581316  0.31878724 113.194080 256.058396  13.563990  11.5
3683 Baumann                          30.968024  3.1434848  0.10877750 142.679840 102.821176  15.752871  11.3
3684 Berry                           133.074500  2.2880872  0.15316742  67.055119  95.201361   6.815305  13.4
3685 Derdenye                        138.515996  2.6664672  0.17521738 183.168732 203.118638  15.120901  13.3
3686 1987 EB                         129.379424  2.7447938  0.14599923  78.615709 134.951145   5.716179  12.4
3687 Dzus                            353.451883  2.7284011  0.20066195 113.857434 225.125596  15.793510  11.5
3688 Navajo                            2.142144  3.2278115  0.47728151 138.120008  20.038916   2.557020  14.9
3689 Yeates                           49.752052  2.8790218  0.08219687 160.413707 202.467739   9.334085  12.0
3690 Larson                           44.317035  2.2456461  0.16521451  35.140420 235.495461   5.029301  13.8
3691 1982 FT                         302.111220  1.7742964  0.28397573 234.582366 348.928732  20.382828  14.9
3692 Rickman                         214.065447  2.7236533  0.14771782   9.037968 219.856330  11.370474  13.7
3693 Barringer                       306.235141  3.1428158  0.20620871 186.589393 179.000302  14.925781  11.7
3694 Sharon                          263.563291  3.9466036  0.19629295  82.135140 311.847533   4.954550  10.3
3695 1973 UU4                        328.599632  2.3495341  0.23107651 196.839045 177.295954   7.429486  13.9
3696 Herald                           98.405446  3.1111372  0.15721190  16.226570 312.959295  10.173217  12.4
3697 Guyhurst                        328.845204  2.3679096  0.04485602 186.053151 351.737882   6.753388  13.8
3698 Manning                          89.406207  2.2445874  0.19180760 180.280389 132.956495   3.521983  13.4
3699 Milbourn                        299.909410  2.3978498  0.18781583 232.278324  95.271560   5.716780  12.7
3700 Geowilliams                     201.626328  2.4133684  0.22640945 153.184253 289.441311  12.136055  12.5
3701 Purkyne                          34.196116  2.7983172  0.09036863 298.732206 115.835613   4.917343  12.3
3702 Trubetskaya                     161.643453  2.6213912  0.23644194 254.804711 120.079660  15.633544  11.6
3703 Volkonskaya                     211.912195  2.3321497  0.13351653 152.070340 173.105127   6.741143  14.3
3704 1981 YX1                        314.933051  2.4103622  0.04868129  35.824371 233.901465   5.877111  12.5
3705 1984 ET1                        345.123404  3.1199063  0.18187633 233.846759 154.815832   1.392931  12.5
3706 Sinnott                          16.364180  2.1893868  0.09753568 310.277773 137.169497   3.506985  13.9
3707 Schroter                        125.566774  2.6155143  0.15839157 142.641981 281.415229  12.552036  13.4
3708 1974 FV1                        301.521359  5.2169424  0.15849893  56.046209 291.200603  13.366204   9.3
3709 Polypoites                      333.389497  5.2675899  0.06333097 245.887611 187.186196  19.603054   9.0
3710 Bogoslovskij                    169.687779  2.7395653  0.16090042 126.451646 199.215057  13.768109  12.8
3711 Ellensburg                       96.808046  2.6572435  0.16743361 122.180945 312.905093  11.773578  12.9
3712 Kraft                           348.110877  2.7329334  0.25622840 200.365395 288.139710  31.761602  11.6
3713 Pieters                          64.264017  3.0167227  0.10558875 211.683097 109.575066  11.388139  11.3
3714 Kenrussell                      192.128243  2.5623450  0.17723155  22.411986  29.759006  14.394503  12.8
3715 Stohl                           196.012301  2.3153462  0.09902390 236.662532 145.363622   5.937878  13.5
3716 Petzval                         334.803428  2.3969640  0.21464099 150.550319 139.117641   2.523339  13.9
3717 Thorenia                         45.078965  3.1527361  0.17766736  59.369042 101.616271   2.564510  11.8
3718 Dunbar                          336.839179  2.6341336  0.05121956 227.761172  71.797321   3.557446  12.8
3719 Karamzin                        305.551379  2.4056421  0.20761496 111.832018 292.756146   2.779516  13.8
3720 Hokkaido                         93.458628  2.3188503  0.12694915 284.652530  19.528066   6.798769  13.1
3721 Widorn                          300.928544  3.0202183  0.07786826 150.218176 314.379532   8.772835  11.7
3722 Urata                            71.445524  2.2358275  0.19947312 136.085683 232.568898   6.454939  12.9
3723 Voznesenskij                    150.516876  2.2546323  0.11143991 167.914832  95.032688   1.378564  13.6
3724 Annenskij                        72.024893  2.7645516  0.16289653 117.379285 269.636083   7.737494  11.6
3725 Valsecchi                       152.125399  2.6839006  0.20172513  16.897009 345.883758  11.401608  13.7
3726 Johnadams                       102.220663  2.8649663  0.07485865 230.909471 105.579672   3.024736  12.2
3727 Maxhell                         289.531855  3.3242007  0.13676245 150.292043 163.363752   5.249013  11.4
3728 1983 QF                         118.202119  2.6512586  0.21207873 280.414454 167.707087  22.563692  11.5
3729 1983 VP7                        223.365107  2.6265394  0.19003062 311.597065   5.176280  13.430697  12.1
3730 Hurban                          169.191531  2.7268745  0.16082272  41.187091 305.700728   6.956840  11.8
3731 Hancock                         142.002281  3.2203371  0.12929520 251.035506 265.037664  21.475306  10.3
3732 Vavra                           198.926359  2.1581630  0.07128670   8.231899 278.697698   1.557044  14.4
3733 Yoshitomo                       212.006514  2.4012849  0.19217360 209.783095 286.726137   5.877062  13.0
3734 Waland                          354.281068  2.7464759  0.05389384 295.888436 180.666054   3.475258  12.6
3735 Trebon                          121.189365  3.1099288  0.14328678 251.623895 300.263321   5.239588  11.6
3736 Rokoske                          91.265764  3.0160127  0.08760178 148.601965 145.561935  11.319991  11.1
3737 Beckman                         334.031958  2.4074465  0.39436703  85.237314 288.520507  20.165949  13.0
3738 Ots                             167.433055  2.2236184  0.16900575 269.075153 357.168492   1.252859  12.7
3739 Rem                             166.826673  2.2150885  0.15518990 171.168107 113.531543   4.621891  13.4
3740 Menge                           254.521945  2.4630893  0.26522799  53.712749 354.886662   5.766737  13.9
3741 Rogerburns                      127.307930  2.7790347  0.15343691 139.866449 182.631127   6.791959  13.2
3742 Sunshine                         91.110737  2.5545628  0.12993049   8.029766 164.245467   2.735244  13.6
3743 1983 EW                         197.551941  2.2014522  0.14953081  71.986000 167.960929   3.323694  13.7
3744 Horn-d'Arturo                   152.290122  2.6276199  0.27993385 185.155423 228.378527   3.761996  12.8
3745 Petaev                          337.533766  2.4291111  0.24935048 329.083947 356.644333   9.031460  14.2
3746 1964 TC1                          3.837318  3.1796613  0.25012328 306.149697  24.570864   1.031533  12.5
3747 Belinskij                       241.940007  3.1947647  0.11378873 101.652100  38.575530  24.371642  11.1
3748 Tatum                           160.163303  2.5322047  0.15555944 110.175746  33.908603   5.981783  12.7
3749 Balam                           351.388157  2.2365448  0.10932485 173.971976 295.949712   5.382040  13.4
3750 Ilizarov                        176.458737  3.0185323  0.04743251 205.641953   8.145894  10.436244  11.8
3751 Kiang                           265.260597  3.1438739  0.10439499  13.231691 271.834984  13.285028  11.7
3752 Camillo                         138.615184  1.4135513  0.30227851 312.220149 148.020121  55.553014  15.5
3753 1986 TO                         174.478155  0.9978142  0.51486669  43.661617 126.364984  19.810699  15.1
3754 Kathleen                        329.304086  3.1602067  0.10762948  59.667120 110.707450   8.461995  10.0
3755 Lecointe                         82.109388  2.2462234  0.21855789 120.896174 226.089139   7.794774  13.9
3756 Ruscannon                       352.065298  2.4191150  0.06053330  99.414826 226.222068   3.536562  13.5
3757 1982 XB                          86.575886  1.8349790  0.44574111  17.039566  75.058986   3.871277  19.0
3758 Karttunen                        94.856300  2.6286578  0.11416938  57.278967  81.066209  14.137779  12.7
3759 Piironen                         88.343064  2.7196558  0.11821453 165.179278 293.099504  13.061604  11.9
3760 Poutanen                        140.055479  2.5375162  0.17947856  85.373118 114.100001  10.510955  12.6
3761 Romanskaya                       66.318128  3.1223126  0.28248083  84.800164 207.379775  16.214782  11.1
3762 Amaravella                      131.195316  2.2741326  0.07828883 188.380110 163.917511   1.454580  13.4
3763 1980 TA6                        276.761794  2.2520788  0.10533821 169.318495  23.318253   7.029329  12.5
3764 Holmesacourt                     19.800708  2.2496571  0.09056978 325.880350 146.269429   4.876574  13.5
3765 Texereau                         50.978125  2.8435274  0.03893292 185.285486 250.218635   1.017516  12.7
3766 Junepatterson                   234.948396  3.2439737  0.11586399 349.909415 129.080063   1.468890  11.7
3767 1986 LC                         351.146152  2.6033617  0.13968255  75.085815 122.988987  13.680189  11.6
3768 1937 RB                          55.893202  3.0870569  0.21804676 219.664300 148.478784  14.046304  11.3
3769 1967 UV                         342.012464  2.2643894  0.11333420  36.041747  56.671084   4.655194  13.6
3770 Nizami                          105.151183  2.1941056  0.18004858  20.592559 345.633765   6.359300  14.5
3771 Alexejtolstoj                    45.953756  2.2250427  0.16823349 136.746224 249.587859   4.543548  14.2
3772 Piaf                            106.402747  3.0189869  0.06761832 197.098185 101.685974  11.019239  11.2
3773 Smithsonian                     160.674826  2.1662739  0.18363297 286.619318  63.493883   1.328581  13.3
3774 Megumi                          268.164561  3.0039301  0.05851110 278.636360 292.386097   9.212549  11.3
3775 Ellenbeth                       139.124939  2.7886701  0.22923183 312.875985  30.853408   8.233280  12.8
3776 Vartiovuori                     194.880581  3.1830248  0.06010626 165.118213  39.805329  27.436344  10.4
3777 McCauley                        251.290807  2.2764786  0.16189595 300.097256  46.686398   4.192897  13.5
3778 Regge                            91.887454  2.8719345  0.04212864 101.361463 339.863747   1.377557  12.7
3779 Kieffer                         109.413118  2.6351456  0.11095426  72.306014  59.389206  13.916108  11.4
3780 Maury                           249.817734  2.8703549  0.06039621 184.732139 143.836638   2.732580  12.0
3781 Dufek                           169.084421  2.8453852  0.07229747 156.958505 183.948112   2.035453  12.1
3782 Celle                           156.592243  2.4142199  0.09581523 334.488277 271.522933   5.257958  12.5
3783 Morris                          192.537294  2.2719948  0.17308414 256.084051  63.720914   6.180200  13.0
3784 Chopin                          147.034913  3.1215177  0.17264705 193.549163  94.880250  13.550320  11.0
3785 Kitami                           37.305568  3.2220444  0.18076407 234.328912 151.608558   1.917269  12.0
3786 Yamada                           57.619174  2.5518603  0.07767387 356.758515 262.121190  14.279641  11.2
3787 Aivazovskij                      12.786832  2.8500986  0.13491621 305.673312 186.069029  12.050666  11.7
3788 1986 QM3                        281.658969  2.7919453  0.10487079 106.226473 135.386962   9.680904  11.9
3789 Zhongguo                        314.886961  3.2808619  0.19326971 314.870703  87.176742   2.750557  12.4
3790 Raywilson                       278.481123  3.1546332  0.17910082  96.162924 321.281869   0.487949  12.4
3791 Marci                           218.958653  2.8844390  0.06380811 353.644426 330.228892   1.287916  12.6
3792 Preston                         353.773371  2.2923861  0.21946575  51.081339  63.424172  23.686433  13.4
3793 Leonteus                        317.042031  5.1814472  0.09064659 261.011934 200.523094  20.945311   8.8
3794 Sthenelos                        34.573702  5.1875291  0.14718374  34.570286 343.273763   6.071563   9.9
3795 1986 GV1                         64.129569  2.3913172  0.18163959 197.823165  66.259585   9.815110  13.2
3796 Lene                             21.949741  2.6982195  0.14863680 356.557093 269.887051   6.506840  11.9
3797 Ching-Sung Yu                   304.212243  3.2171064  0.15198194 255.561714 181.696219   0.827282  12.6
3798 De Jager                          0.559525  2.1680631  0.07753806 244.213505 314.698367   2.432638  13.6
3799 Novgorod                        240.794123  3.1459665  0.15083163  96.152939 157.046682   1.347448  11.7
3800 Karayusuf                        10.105719  1.5778948  0.07563430 115.306520  95.559248  14.845736  15.4
3801 Thrasymedes                      11.424029  5.2967329  0.02390738 204.108517 209.449927  28.537037  11.3
3802 Dornburg                        188.680223  2.2846444  0.16388943 145.944785 139.351684   4.434017  13.7
3803 Tuchkova                        282.007728  3.0480429  0.05086761 283.114000 250.697440  13.043538  11.3
3804 Drunina                           8.704958  2.8990585  0.06371420 286.445748  21.984139   2.166238  12.5
3805 Goldreich                       141.417143  2.6847436  0.18781788  64.351284 312.604790  11.827829  12.7
