0001 Ceres                           249.600143  2.7661801  0.07788723  73.799238  80.501632  10.582927   3.3
0002 Pallas                          237.363336  2.7764236  0.23088927 309.852998 173.212130  34.851159   4.1
0003 Juno                            117.248882  2.6693137  0.25786834 247.975540 170.181964  12.967648   5.3
0004 Vesta                           192.910466  2.3607627  0.09029769 149.799810 103.961417   7.134866   3.2
0005 Astraea                         269.745431  2.5739172  0.19192335 357.570988 141.710361   5.368227   6.9
0006 Hebe                            263.807679  2.4244878  0.20199245 239.092247 138.888592  14.771205   5.7
0007 Iris                            267.628574  2.3851254  0.23068152 145.187876 259.916628   5.523694   5.5
0008 Flora                            61.796823  2.2014331  0.15608255 285.008098 111.057368   5.885890   6.5
0009 Metis                            45.789530  2.3867846  0.12127467   5.755145  69.012151   5.577839   6.3
0010 Hygiea                          242.419408  3.1368721  0.11966241 314.615987 283.688468   3.843920   5.4
0011 Parthenope                      130.422384  2.4521891  0.09962308 194.217736 125.668802   4.622560   6.6
0012 Victoria                        193.220798  2.3349105  0.21905104  69.347713 235.643685   8.367844   7.2
0013 Egeria                          176.439941  2.5755189  0.08675478  80.510409  43.373282  16.529930   6.8
0014 Irene                           165.629942  2.5897666  0.16576915  95.751715  86.666192   9.096660   6.3
0015 Eunomia                         342.360426  2.6444119  0.18671566  96.868567 293.534709  11.748618   5.3
0016 Psyche                          228.130022  2.9208734  0.13778866 229.013722 150.467265   3.093436   5.9
0017 Thetis                          174.636937  2.4687072  0.13634611 135.727477 125.649263   5.586836   7.8
0018 Melpomene                       273.821272  2.2950717  0.21811179 227.792550 150.590933  10.130384   6.5
0019 Fortuna                          34.662633  2.4416733  0.15813070 181.784538 211.507861   1.571595   7.1
0020 Massalia                        275.667515  2.4102636  0.14255052 255.278991 206.616136   0.704747   6.5
0021 Lutetia                         173.436580  2.4361823  0.16196473 249.988191  80.956930   3.065846   7.5
0022 Kalliope                        126.081420  2.9101296  0.10077506 357.172308  66.326825  13.719118   6.5
0023 Thalia                           17.239965  2.6279368  0.23295433  59.499122  67.268109  10.147448   7.0
0024 Themis                           81.418698  3.1275840  0.13418866 109.333976  36.082308   0.761760   7.1
0025 Phocaea                         317.708702  2.4001363  0.25553401  90.472301 214.312701  21.573325   7.9
0026 Proserpina                      174.101667  2.6547166  0.08842147 194.169090  45.952885   3.562189   7.5
0027 Euterpe                          51.604709  2.3473648  0.17136557 356.718648  94.814910   1.583773   7.0
0028 Bellona                          96.130212  2.7770577  0.14994765 343.008521 144.608460   9.399099   7.1
0029 Amphitrite                      250.374946  2.5541582  0.07325746  62.879359 356.589885   6.107689   5.9
0030 Urania                          131.024695  2.3661475  0.12655079  86.403227 308.009800   2.097044   7.6
0031 Euphrosyne                      186.870825  3.1445074  0.22762300  62.541192  31.292614  26.345122   6.8
0032 Pomona                           33.561852  2.5859441  0.08425229 338.061578 220.645291   5.531183   7.6
0033 Polyhymnia                      239.314740  2.8707233  0.33482714 338.364320   8.807475   1.870423   8.6
0034 Circe                           226.345135  2.6876145  0.10679305 330.048780 184.558304   5.499530   8.5
0035 Leukothea                       206.263006  2.9905503  0.22668454 214.382569 353.869570   7.939410   8.5
0036 Atalante                         96.058419  2.7495595  0.30206438  47.224573 358.541714  18.420048   8.5
0037 Fides                            37.481724  2.6419763  0.17531358  62.848026   7.483096   3.073097   7.3
0038 Leda                            154.350510  2.7394544  0.15341061 168.743683 296.068690   6.954008   8.3
0039 Laetitia                        116.613452  2.7694392  0.11169646 208.287301 157.250228  10.370369   6.1
0040 Harmonia                         74.719656  2.2669038  0.04630502 268.476502  94.329913   4.256334   7.0
0041 Daphne                          302.605516  2.7623094  0.27475331  46.121045 178.341286  15.770672   7.1
0042 Isis                             41.434242  2.4407153  0.22463386 236.055970  84.584464   8.538488   7.5
0043 Ariadne                           7.757164  2.2032447  0.16771789  15.937239 265.109678   3.467336   7.9
0044 Nysa                            258.620311  2.4251370  0.14820623 342.215925 131.640867   3.702765   7.0
0045 Eugenia                         170.453028  2.7194797  0.08287879  86.810924 147.975718   6.611851   7.5
0046 Hestia                            5.027955  2.5254725  0.17293812 176.030591 181.232576   2.336120   8.4
0047 Aglaja                          318.593607  2.8799247  0.13116054 315.550853   3.434431   4.993699   7.9
0048 Doris                           135.846713  3.1098077  0.07304545 260.515984 183.959957   6.548650   6.9
0049 Pales                           302.848222  3.0834794  0.23615754 110.359306 286.358707   3.183072   7.8
0050 Virginia                        222.087849  2.6498578  0.28660582 200.167234 173.824562   2.835191   9.2
0051 Nemausa                         196.634308  2.3663674  0.06601595   3.096750 176.212201   9.967327   7.4
0052 Europa                          304.395686  3.0977670  0.10056737 342.127574 129.048449   7.468817   6.3
0053 Kalypso                          96.914634  2.6190600  0.20422791 312.407353 143.880514   5.152397   8.8
0054 Alexandra                       139.919921  2.7085376  0.20006082 345.017685 313.551568  11.832440   7.7
0055 Pandora                         168.081290  2.7609296  0.14216990   4.490503  10.704704   7.183214   7.8
0056 Melete                          258.300350  2.5982884  0.23437888 102.870484 193.792784   8.076379   8.3
0057 Mnemosyne                       239.116274  3.1461057  0.11972069 214.973106 199.431395  15.215741   7.0
0058 Concordia                        50.375361  2.6988548  0.04522056  30.520528 161.485848   5.060490   8.9
0059 Elpis                           283.108441  2.7121276  0.11950917 211.068568 170.358676   8.647478   7.9
0060 Echo                            346.034201  2.3935656  0.18174018 270.438197 191.864768   3.600744   8.2
0061 Danae                           255.888191  2.9848908  0.16446968  14.206763 333.967194  18.198298   7.7
0062 Erato                           327.673744  3.1222776  0.18201602 273.071180 125.787820   2.223619   8.8
0063 Ausonia                         280.027402  2.3960615  0.12487392 294.909827 338.160122   5.788620   7.6
0064 Angelina                        132.724770  2.6803789  0.12603161 179.011019 309.737603   1.308921   7.7
0065 Cybele                          158.783366  3.4319420  0.10404622 106.741706 155.836192   3.547889   6.6
0066 Maja                             78.877474  2.6464947  0.17193130  43.925232   7.760542   3.046788   9.4
0067 Asia                             91.963105  2.4201064  0.18600235 105.527319 202.925183   6.020133   8.3
0068 Leto                             88.374365  2.7813158  0.18637204 303.627006  44.456171   7.956760   6.8
0069 Hesperia                        283.763052  2.9814453  0.16440031 289.224107 185.213754   8.586526   7.1
0070 Panopaea                         99.286221  2.6135137  0.18413789 255.407533  47.971944  11.581105   8.1
0071 Niobe                            66.932648  2.7556675  0.17390013 266.279408 316.432680  23.283054   7.3
0072 Feronia                         331.258907  2.2658821  0.12056729 102.670778 208.222238   5.411120   8.9
0073 Klytia                          232.336096  2.6638219  0.04368096  54.683799   7.367821   2.382750   9.0
0074 Galatea                          98.691201  2.7809866  0.23629599 173.682601 197.574264   4.056196   8.7
0075 Eurydike                         47.677279  2.6687375  0.30894338 338.802284 359.559084   5.017889   9.0
