1501 Baade                           246.713941  2.5438800  0.24156633  12.841934  17.142310   7.341330  12.1
1502 Arenda                           31.744268  2.7324322  0.08889156 273.001392 204.803457   4.078152  11.6
1503 Kuopio                          334.575577  2.6256840  0.10337442 176.892760 317.128681  12.378428  10.6
1504 Lappeenranta                     10.577488  2.3988896  0.15875401  51.544773  95.020202  11.037281  11.9
1505 Koranna                         225.010165  2.6595850  0.13262380 343.134826 248.627021  14.467186  11.6
1506 Xosa                            105.539375  2.5711429  0.26172408  45.578676 234.804819  12.538685  11.7
1507 Vaasa                           196.005561  2.3318873  0.24508841  49.898059 293.189413   9.236611  12.9
1508 Kemi                            298.018017  2.7736354  0.41662970  92.953047  14.400173  28.722271  12.0
1509 Esclangona                       39.451054  1.8661809  0.03233417 267.285404 283.649866  22.320881  12.6
1510 Charlois                        236.612409  2.6733545  0.14879439 164.723223 331.757155  11.850058  11.2
1511 Dalera                          131.385032  2.3587321  0.10706783  96.243344  81.984106   4.071013  12.7
1512 Oulu                            172.668494  3.9433411  0.15112983 240.587911  10.354060   6.498050   9.6
1513 Matra                             0.046854  2.1926982  0.09917660  26.783770 136.339680   3.975057  13.3
1514 Ricouxa                         145.160177  2.2405592  0.19938607 178.858522 146.006547   4.530980  12.6
1515 Perrotin                        355.722810  2.5720388  0.23288980 350.043025  49.485656  10.652798  13.1
1516 Henry                            33.014059  2.6187521  0.18925020  92.387369 126.419928   8.725986  12.3
1517 Beograd                          59.070221  2.7189429  0.04425929 231.362574  64.044789   5.276517  11.1
1518 Rovaniemi                       329.033324  2.2256789  0.14273789  36.583257  27.951459   6.720023  12.3
1519 Kajaani                         282.603327  3.1263561  0.23922659 340.986983  16.015263  12.612019  11.4
1520 Imatra                            0.654702  3.1064097  0.10665115 116.386436 253.653522  15.257448  10.0
1521 Seinajoki                       128.736982  2.8502960  0.13936481  49.213361  12.815291  15.054531  11.5
1522 Kokkola                         102.419915  2.3681107  0.07254042  31.343204  60.741051   5.349764  12.4
1523 Pieksamaki                      235.548225  2.2422319  0.09309500 187.816436 328.021008   5.144169  12.3
1524 Joensuu                         267.331686  3.1116006  0.11605245   6.051894 348.121347  12.702060  10.8
1525 Savonlinna                      117.997975  2.6961789  0.26376568  63.324157 279.780907   5.891965  12.4
1526 Mikkeli                         223.209688  2.3141900  0.18790442  72.537236 337.172905   6.210984  13.6
1527 Malmquista                      288.757956  2.2272964  0.19804721 304.231581  16.341916   5.195888  12.2
1528 Conrada                         151.811585  2.4174371  0.14101348  59.601993 139.500394   8.511947  12.4
1529 Oterma                          264.648431  4.0039729  0.19210744 297.251976 101.018058   9.031172  10.1
1530 Rantaseppa                      253.313697  2.2482275  0.19877957  84.493015 286.129392   4.422303  13.1
1531 Hartmut                         327.495608  2.6279499  0.15169172 142.471120 279.302306  12.400369  12.2
1532 Inari                            73.070212  3.0050093  0.05311991 130.252709 331.006593   8.781598  11.5
1533 Saimaa                          121.406265  3.0096437  0.03970881 356.757962 157.186779  10.703383  10.9
1534 Nasi                             85.077272  2.7283935  0.25345814  41.277624  62.713275   9.842288  11.7
1535 Paijanne                        245.235458  3.1576069  0.19535582  32.212398 266.312685   6.155904  10.7
1536 Pielinen                        348.182780  2.2044923  0.19552444 170.169732 195.900884   1.527925  13.7
1537 Transylvania                    285.350975  3.0421477  0.30488645 148.574559 230.320697   3.861222  11.9
1538 Detre                           326.286143  2.3622345  0.21785452  13.279715 343.402352   9.441648  14.1
1539 Borrelly                        117.780459  3.1580229  0.17684399 249.079036 142.969602   1.719238  10.6
1540 Kevola                           45.595281  2.8491109  0.08446063 111.113194  52.919292  11.979963  10.8
1541 Estonia                         291.502293  2.7685652  0.06865119 190.219036   1.643338   4.881192  11.2
1542 Schalen                         138.865089  3.0997460  0.10592528 160.342335 212.494523   2.745160  10.3
1543 Bourgeois                       130.291445  2.6262237  0.32881193  24.625617 288.488384  11.114915  12.1
1544 Vinterhansenia                  164.307507  2.3731688  0.10457507 356.591048  60.091072   3.333569  11.7
1545 Thernoe                          32.052876  2.7718444  0.23821665  88.088237  52.578943   2.957154  11.8
1546 Izsak                           303.290974  3.1769499  0.11575428 276.758232 190.925672  16.161824  10.6
1547 Nele                             81.393937  2.6434945  0.25607855 154.121669 291.525545  11.741995  10.8
1548 Palomaa                         196.647757  2.7864965  0.08166647  87.851233 117.221532  16.527914  11.5
1549 Mikko                           224.473634  2.2308859  0.08420904   5.942078  85.447734   5.548515  11.7
1550 Tito                            358.852867  2.5457607  0.31074400 309.633952  65.114346   8.844814  11.8
1551 Argelander                      285.677097  2.3940561  0.06645139 233.797612 107.446526   3.763474  12.2
1552 Bessel                          309.917157  3.0130853  0.10226678  34.578750  10.432852   9.866118  11.0
1553 Bauersfelda                     281.311035  2.9055625  0.09857097  22.979534 111.098588   3.233838  11.7
1554 Yugoslavia                      234.629897  2.6201101  0.20021809 131.675351 217.399932  12.163000  11.9
1555 Dejan                           307.891176  2.6871871  0.27937851  47.257537 318.647009   6.034057  11.7
1556 Wingolfia                        88.968259  3.4169228  0.11981660 270.574699  91.814572  15.772297  10.6
