4001 Ptolemaeus                       43.381419  2.2869131  0.17239143 203.687412 130.843868   5.453810  13.6
4002 Shinagawa                       317.215916  2.5157579  0.02719938 185.942236 117.222183  14.672024  11.9
4003 Schumann                        351.916556  3.4243335  0.08433328  99.561436 191.564186   5.036420  10.8
4004 List'ev                         332.022152  3.0954486  0.20871068 348.247936  18.935335  15.730640  12.0
4005 Dyagilev                        293.750350  2.4508570  0.14968444 265.700652  74.422717   6.834006  12.7
4006 Sandler                         176.162381  2.5157245  0.18270813 122.513684 294.432460   2.380611  12.5
4007 Euryalos                        329.324951  5.1513246  0.05782522  76.050426   6.767734  11.020012  10.0
4008 1977 BY                         323.172460  2.3589410  0.20910534 327.509173 167.374918  25.514363  13.1
4009 Drobyshevskij                   253.373155  3.1313489  0.14430166 180.924150  72.611120   2.299968  12.5
4010 Nikol'skij                       81.457602  2.5478282  0.12908839 340.060946 319.139572   5.434855  13.0
4011 Bakharev                        333.986247  2.1950555  0.04992260  46.853050  34.892430   1.175552  13.9
4012 1978 VK9                        332.379255  2.2475530  0.16361700 133.141531 245.219254   4.565615  13.4
4013 Ogiria                          125.099113  3.1445572  0.18162727 152.403768 193.272881   0.541849  12.0
4014 Heizman                         327.014125  3.4275274  0.03751535 128.924176 272.580828   1.096848  12.0
4015 Wilson-Harrington               132.149242  2.6443591  0.62171978  90.947565 270.928997   2.782944  16.0
4016 Sambre                          306.193893  2.4102556  0.22581660  36.179452 103.720427   0.789923  13.9
4017 Disneya                         336.510201  2.5866098  0.10045848 313.450917  32.543696   3.027197  13.0
4018 Bratislava                      123.748347  2.5795356  0.16561396 158.060123 252.489420   3.435481  13.5
4019 1981 EK14                        63.911869  2.3380343  0.12716403 145.287117 262.838107   2.478378  14.9
4020 Dominique                        72.854524  2.7766831  0.15740423 177.223751 195.141826   9.537905  13.0
4021 Dancey                          293.819055  2.2820348  0.17019587 326.684653  49.748526   3.547014  13.8
4022 Nonna                           299.438263  2.3575455  0.12766830  33.764336 278.724720   5.095036  12.7
4023 Jarnik                           23.292409  2.2338480  0.09289326 126.819908 245.010337   1.849267  13.5
4024 Ronan                           230.594151  2.2833995  0.15389838  75.048811  54.613610   7.768129  12.9
4025 Ridley                          346.705151  2.2521148  0.16735903 245.177935 147.493134   3.126335  13.9
4026 Beet                            116.631931  2.4414941  0.12144502 352.182805 137.647486   3.185799  13.4
4027 Mitton                          136.109115  2.3612908  0.16559290  16.102814 194.001705   1.780978  13.5
4028 1982 DV2                         52.432354  2.5534370  0.14953525 266.239881 177.766998   2.800040  13.2
4029 Bridges                          11.780835  2.5244075  0.13188199  13.819288 214.966783   5.439952  12.9
4030 1984 EO1                        147.519716  2.4589959  0.09512345 301.732637 342.578038   6.520547  13.0
4031 Mueller                          55.386423  1.9342033  0.10058984  69.404918 355.993285  18.913773  13.7
4032 Chaplygin                       358.934633  2.1825271  0.14186890 206.205710 167.385766   2.127905  14.3
4033 Yatsugatake                     220.850492  2.2395437  0.09226108 163.076253  46.573946   5.125640  13.7
4034 1986 PA                         225.990463  1.0597229  0.44398766 296.525037 158.099971  11.167540  18.1
4035 1986 WD                         348.329315  5.2682753  0.05783809 196.461280 233.729189  12.142078   9.3
4036 1987 DW5                        163.715190  2.7985925  0.15205204 336.134433 158.315395   4.679754  12.5
4037 Ikeya                           225.165748  2.7711456  0.15932769  74.025386  13.829499   8.475306  12.5
4038 Kristina                        312.105836  2.3663675  0.13092988  46.353996 334.515592   6.004450  13.3
4039 Souseki                         274.848157  2.4167391  0.06274986 126.091361 275.872836   5.051296  13.0
4040 Purcell                         200.343098  2.6729276  0.06809617 269.322705  55.992496   2.343135  12.8
4041 1988 DN1                        274.053607  3.0132563  0.05530538 150.220200 101.889107  11.228870  11.4
4042 Okhotsk                         206.998731  2.4213384  0.13812858  19.745344  69.549893   3.525795  13.8
4043 Perolof                         323.944099  3.1168693  0.08867357  17.766050 303.869574   6.565141  12.3
4044 Erikhog                         355.012266  3.0419218  0.09440541 253.016505  94.833945  10.677214  11.8
4045 Lowengrub                       170.004261  3.2187850  0.11240409 249.287535 224.539327  21.352672  11.3
4046 Swain                           246.276017  2.6354628  0.06710583  76.457962 207.853010   7.853161  12.1
4047 1964 TT2                         10.824973  2.6178655  0.20976912 309.758575  31.987487   3.024540  13.1
4048 1964 UC                          33.288174  2.2347108  0.18731433  21.864717 356.147531   3.218312  14.4
4049 Noragal'                        242.146128  3.0829455  0.26310100 214.171857  97.820737   2.395054  11.8
4050 Mebailey                        277.690023  3.1756375  0.14641836 250.700108 146.289075   1.470628  12.4
4051 Hatanaka                        110.946666  2.7903127  0.10960474  85.748787 286.207623   2.725028  12.4
